job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Front End Developer : New Graduate are Welcome        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development')]",            Entry Level           ,,           Salary negotiable                       ,"          Full Time, Permanent         ",[],[],"ALLIANZ TECHNOLOGY IN THAILANDWe develop solutions globally, with projects in Europe, Asia Pacific and America,providing staff opportunities to work and travel in different countries. We area multinational organization with over 26 different nationalities, we work hardbut have fun. We are looking for talented developers and individuals who arecommitted to excellence and dedicated to help us to reach our goal ofbecoming the first choice in front end development for the Allianz Group.Allianz Technology in Thailand seeks the best and the brightest of university graduates. Take the challenge! Join the Graduate Recruitment Program 2020 and jumpstart your career with a highly innovative and international company.Apply from todayFront End ;JavaScript/TypeScript andAngular What we offer:Comprehensive insurance benefits | Competitive salaries | Yearly performancebonus | Attractive annual leave entitlements | Flexible working policyGym membership | Annual health check-upWhat our office facility provides:On-site coffee shop | Pool Table | Table Tennis | Relaxation and gaming zoneMonday morning breakfast | Fun Friday Snacks | Excellent public transportationlinks "
         Solution Architect Expert        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development')]",            Senior level           ,            7 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","[""Central Techis a subsidiary of Central Retail Corporation (CRC) - Central Group, Thailand's largest retailer and one of its most well-known brands. Our mission is to assemble the best technology team possible to ensure that Central Group is a leading player in online e-tailing worldwide.Our focus is not just e-commerce as we also enable an omni-channel experience for our customers where we provide the products that they need, no matter where they are. We recruit globally and search for top-tier talent to help us develop our infrastructure and platforms to create an excellent customer experience by allowing access to quality products and services from Central Group anywhere and anytime.The role will serve as the lead architect for the architectural/functional design, development, integration for Central’s eCommerce Platform. He/she will be responsible for the guidance on technical designs and implementation of e-commerce projects and evaluate usage of new technologies to improve performance, scalability, security of the platform.This role will support and mentor multiple Agile Scrum teams through mentorship on creation of technical solutions for new feature capabilities, through to continuous delivery to production.ResponsibilitiesDevelop in-depth knowledge of Central business processes and system environments.Build an e-commerce platform architectural strategy and drive its implementation.Prepare the standards and guidelines for technical designs based on various business goals.Mentor and provide architectural guidance to software engineering teams.Actively lead in the definition, design, development, testing and implementation of software functionality using the Agile methodology.Work with and advise both business and technology teams (internal and external) on how best to implement desired features and enhancements.Ensure that technical solutions follow best practices, are reliable, are easily maintainable and are scalable under sustained load.Conduct knowledge transition on solutions to the designated application support team(s).Create and evolve application documentation as required.""]","['sSolid experience developing e-commerce solutions.Experience in full software development life-cycle experience including the ability to perform independent analysis.Experience in large scale software/web services design and building for fault tolerance and data durability.Excellent analytical abilities and a strong intellectual curiosity.Excellent verbal and written communication skills.Ability to balance multiple priorities at a given time. • Must be team oriented and have a customer service mindset.Self-driven, able to work independently or within a team setting.Results oriented and adaptable.Knowledge in Microservice Architecture a plus.What we offer:Flexible Working TimeFree-Flow Snacks & DrinksMonthly Team Building BudgetMonthly Lunch AllowanceGet Special Bonus for recommending your friendsTaking your birthday offFree gymFree Udemy online trainingTech Talk & Pizza FridayAnnual Outing & Christmas PartyProject Success CelebrationCareer roadmap for all staffs showing how you can progress.More About Ushttps://www.central.tech/https://www.facebook.com/centraldottech/ ']","Central Techis a subsidiary of Central Retail Corporation (CRC) - Central Group, Thailand's largest retailer and one of its most well-known brands. Our mission is to assemble the best technology team possible to ensure that Central Group is a leading player in online e-tailing worldwide.Our focus is not just e-commerce as we also enable an omni-channel experience for our customers where we provide the products that they need, no matter where they are. We recruit globally and search for top-tier talent to help us develop our infrastructure and platforms to create an excellent customer experience by allowing access to quality products and services from Central Group anywhere and anytime.The role will serve as the lead architect for the architectural/functional design, development, integration for Central’s eCommerce Platform. He/she will be responsible for the guidance on technical designs and implementation of e-commerce projects and evaluate usage of new technologies to improve performance, scalability, security of the platform.This role will support and mentor multiple Agile Scrum teams through mentorship on creation of technical solutions for new feature capabilities, through to continuous delivery to production.ResponsibilitiesDevelop in-depth knowledge of Central business processes and system environments.Build an e-commerce platform architectural strategy and drive its implementation.Prepare the standards and guidelines for technical designs based on various business goals.Mentor and provide architectural guidance to software engineering teams.Actively lead in the definition, design, development, testing and implementation of software functionality using the Agile methodology.Work with and advise both business and technology teams (internal and external) on how best to implement desired features and enhancements.Ensure that technical solutions follow best practices, are reliable, are easily maintainable and are scalable under sustained load.Conduct knowledge transition on solutions to the designated application support team(s).Create and evolve application documentation as required.QualificationsSolid experience developing e-commerce solutions.Experience in full software development life-cycle experience including the ability to perform independent analysis.Experience in large scale software/web services design and building for fault tolerance and data durability.Excellent analytical abilities and a strong intellectual curiosity.Excellent verbal and written communication skills.Ability to balance multiple priorities at a given time. • Must be team oriented and have a customer service mindset.Self-driven, able to work independently or within a team setting.Results oriented and adaptable.Knowledge in Microservice Architecture a plus.What we offer:Flexible Working TimeFree-Flow Snacks & DrinksMonthly Team Building BudgetMonthly Lunch AllowanceGet Special Bonus for recommending your friendsTaking your birthday offFree gymFree Udemy online trainingTech Talk & Pizza FridayAnnual Outing & Christmas PartyProject Success CelebrationCareer roadmap for all staffs showing how you can progress.More About Ushttps://www.central.tech/https://www.facebook.com/centraldottech/ "
         Programmer (Unity Developer)        ,"[('information-technology', 'programming-software-development'), ('information-technology', 'network-system'), ('information-technology', 'ui-ux-designer')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ",[],[],"Responsibilities:JOB DESCRIPTIONDevelop game mechanics and system processes.Implement and optimize functionality in existing game engines.Collaborate with others to design and build architectures for new systems and maintain/improve current ones.Works with plugin for unity.Works with 3D Artist, Technical, UX / UI Designer team to create gameplay and game system UI.Implement requested game feature such as matchmaking, party, voice-chat, multiplayer gameplay etc.Participating in continuing education and training to remain current on best practices, learn new programming languages, and better assist other team members.Documenting a software design document such UML diagram, API specification.Follow the working process and team agreement.Taking lead on projects, as needed.Perform duties as assigned. Always develop and improve yourself.Education and ExperiencesBachelor's degree in computer programming, computer science, or a related field.2-6 years experiences in unity game development.Knowledge and skill & Training requirementAddictive to game and the art of gaming.Fluency or understanding of C ++, C #, JavaScript, and Code Builder and Gameplay Mechanics.Experience in 3D Graphic APIs (DirectX, OpenGL, OpenGL ES).Experience in working with external code and plugin.Understanding of networking system and client/server.Can work base on artist art style and team vision.Experience in game online is a plus.Experience in SQL and database system is a plus.Experience in PM Tool such as JIRA, Redmine is a plus.Experience in publishing the App Store or Play Store is a plus.Ability to work independently or with a group.Willingness to sit at desk for extended periods.** ทางบริษัทจะติดต่อกลับเฉพาะผู้สมัครที่มีคุณสมบัติตรงตามตำแหน่งเท่านั้น** "
         Network Engineer (Onsite - AOT สุวรรณภูมิ)        ,"[('engineering', 'others'), ('information-technology', 'network-system'), ('telecomm', 'network-administration')]",            Entry Level           ,            1 year experience           ,           Salary negotiable                       ,"          Contract, Full Time, Permanent         ","['Network Engineer (Onsite - AOT สุวรรณภูมิ)Job Responsibilities:Monitoring and maintain network infrastructure.Interact and negotiation with vendors outsource to secured network and serviced.Create and maintain documentation of network configuration.Configure Cisco Router, Switch and Access point.Troubleshooting on site.']","['sMale / Female, age23 - 35 years old.Bachelor’s Degree or higher inComputer Engineer/Computer Science/Information Technology/Telecom/or related field.1 - 3 yearsof experience as a network or related role.Knowledge and experience inCisco product,Routing Switching.Good command in English especially communication skill.Network certification: CCNA or related would be an advantage.Good attitude, Smart working and Communication skill..Can work in shifts. (09.00 - 21.00 / 21.00 - 09.00)BenefitsSocial Security.Yearly bonuses.Annual health check.Group insurance.Telephone bill allowance.Overtime. ']","Network Engineer (Onsite - AOT สุวรรณภูมิ)Job Responsibilities:Monitoring and maintain network infrastructure.Interact and negotiation with vendors outsource to secured network and serviced.Create and maintain documentation of network configuration.Configure Cisco Router, Switch and Access point.Troubleshooting on site.QualificationsMale / Female, age23 - 35 years old.Bachelor’s Degree or higher inComputer Engineer/Computer Science/Information Technology/Telecom/or related field.1 - 3 yearsof experience as a network or related role.Knowledge and experience inCisco product,Routing Switching.Good command in English especially communication skill.Network certification: CCNA or related would be an advantage.Good attitude, Smart working and Communication skill..Can work in shifts. (09.00 - 21.00 / 21.00 - 09.00)BenefitsSocial Security.Yearly bonuses.Annual health check.Group insurance.Telephone bill allowance.Overtime. "
         System Analyst         ,"[('information-technology', 'mis'), ('information-technology', 'programming-software-development')]",,,           Salary provided                       ,          Permanent         ,"['Primary function :Effectively study the user requirement and business workflow in order to design, control and implement of Application System and best practices work flow success with minimum cost, time frame and appropriate technology.Scope of duties :Continual improvement of Workflow, Application, and report to fit with user requirement and business objective.Design and Manage Project by securities, IT industrial standard and LawWork Closely with Programmer, Project Co-ordinator, User and related to accomplish project plan and timeframeCreate, control and complete all related project document i.e. Project charter, Process Spec, Source Code etc.Plan, develop the training about Usage of application for userLeading and co-operate with Unithai Group application working teamSupport the other MIS function and Unithai IT Group Activities as upon requestMaintain and control KPI of System Development SectionConduct Annual User Software & Application Development Require Survey and create action plan for next year.Build up network relation among vendor, product owner, consultant and specialistDesign system to support Health, Safety, environment.']","['s:Degree in Computer Science, Business Computer or Related Field2-3 years in Analysis & Design or Application DevelopmentFluent in written & Spoken English. Computer Literate :ERP / CRM / SCM, MS SQL / PL – SQL Oracle /VB. netStrong Analysis, Design, Implement & Project Management background.United Thai Shipping Corporate Ltd.25Alma Ling Building 11 FloorSoi Chidlom Phloenchit RoadLumphini Pathumwan Bangkok 10330Tel : 089-448-1490Website :www.unithai.com ']","Primary function :Effectively study the user requirement and business workflow in order to design, control and implement of Application System and best practices work flow success with minimum cost, time frame and appropriate technology.Scope of duties :Continual improvement of Workflow, Application, and report to fit with user requirement and business objective.Design and Manage Project by securities, IT industrial standard and LawWork Closely with Programmer, Project Co-ordinator, User and related to accomplish project plan and timeframeCreate, control and complete all related project document i.e. Project charter, Process Spec, Source Code etc.Plan, develop the training about Usage of application for userLeading and co-operate with Unithai Group application working teamSupport the other MIS function and Unithai IT Group Activities as upon requestMaintain and control KPI of System Development SectionConduct Annual User Software & Application Development Require Survey and create action plan for next year.Build up network relation among vendor, product owner, consultant and specialistDesign system to support Health, Safety, environment.Qualifications:Degree in Computer Science, Business Computer or Related Field2-3 years in Analysis & Design or Application DevelopmentFluent in written & Spoken English. Computer Literate :ERP / CRM / SCM, MS SQL / PL – SQL Oracle /VB. netStrong Analysis, Design, Implement & Project Management background.United Thai Shipping Corporate Ltd.25Alma Ling Building 11 FloorSoi Chidlom Phloenchit RoadLumphini Pathumwan Bangkok 10330Tel : 089-448-1490Website :www.unithai.com "
         Online Marketplace (E-Commerce) Team Lead        ,"[('information-technology', 'it-project-management-team-lead')]",            Middle level           ,,           Salary negotiable                       ,          Permanent         ,[],[],"JOB SUMMARY:This position will be responsible for overseeing and managing end-to-end process of our online marketplace to ensure that the traffics, conversion rates, average order value, and sales & profits targets are met. ROLES & RESPONSIBILITIES:Manage all aspects of our online marketplace across all platforms to grow sales & profits, traffic acquisitions, average order value, and conversion rates Responsible for marketing campaigns from planning to executionContribute to product strategy and vision, roadmap and prioritizationDevelop an online business strategy in collaboration with Product and Marketing teamAnalyse data in order to deliver data-driven strategies in order to achieve KPIs.Define overall metrics and KPI’s for the ecommerce site and report performance via dashboardsMonitor product inventory and sales forecast accuracyManage product contents and support back-end systemIdentify opportunities to leverage technology to expand online market sharePerform market research to capture new trends to improve online shopping experienceWork with cross-functional teams and external partners to continually create engaging user experiencesQUALIFICATIONS:Education: Bachelor’s degree requiredYears of Experience: Minimum 2-year experience in E-Commerce particularly in Lazada and Shopee. Experience in sales & marketing, category management, project management would be a plus Software Knowledge: Proficient in Microsoft OfficePassion for technology and ability to learn new software platforms quicklyAbility to communicate with both technical and non-technical audiencesAbility to multitask on multiple projects, excellent project management skillsKnowledge in makeup and beauty business would be a plus "
         Senior Sales / Team Lead (Security Product)/Senior Sales / Team Lead (Security Product)        ,"[('information-technology', 'it-project-management-team-lead'), ('sales-cs-business-devpt', 'sales-management'), ('sales-cs-business-devpt', 'sales-administration')]",            Entry Level           ,,"           THB55,000 - 70,000 /month (negotiable)                     ","          Full Time, Permanent         ","['Our client isInformation Technology ServicesWorking hours : Mon – FriLocation :Rama 9 RoadMain Responsibility :To achieve an individual Gross Profit Target in a specific territory for the company’s Products and Services.Work with Reseller and Vendors to identify leads and follow through to achieve salesIdentify, recruit, develop and manage strong relationships with ResellersTo clarify, sell any product into their managed accounts. Cross selling into other accounts, should be worked out on a case by case basis and through smart territory planningIncrease the business within your assigned partners, by identifying opportunities within the partner community and bringing in the relevant resources where needed to help do the sellingAchieve and where possible, exceed revenue targets in your assigned territoryArrange presentations and demonstrations of products and servicesResponsible for growing mind-set and product awareness to existing and new customers in the territoryPromote business relationship with customers and partnersPrepare customer profiles and account management plansComplete Discount Approval Forms, quotations, business proposals and tender responses; updating sales forecast land pipeline weekly as a minimumNegotiate price and contract terms']","['sBachelor’s Degree in Information Technology, Computer Science, Computer Engineering or any related fieldMale or Female, Age between 25 - 35 years oldGood personalityHighly developed relationship skillsAble to articulate the many technical capabilities of the company suite into a clearly defined set of business benefits.Understand industry developments, trends and competitor activity***For more details please feel free to contact***Working hours : Monday – Friday 9.00 am – 6.00 amOffice number : 02-302-1304 (Khun Gibb)Talentvis Recruitment (Thailand) Co., LtdLevel 21, Interchange 21, 399 Sukhumvit Road,North Klongtoey, Wattana, Bangkok 10110 ']","Our client isInformation Technology ServicesWorking hours : Mon – FriLocation :Rama 9 RoadMain Responsibility :To achieve an individual Gross Profit Target in a specific territory for the company’s Products and Services.Work with Reseller and Vendors to identify leads and follow through to achieve salesIdentify, recruit, develop and manage strong relationships with ResellersTo clarify, sell any product into their managed accounts. Cross selling into other accounts, should be worked out on a case by case basis and through smart territory planningIncrease the business within your assigned partners, by identifying opportunities within the partner community and bringing in the relevant resources where needed to help do the sellingAchieve and where possible, exceed revenue targets in your assigned territoryArrange presentations and demonstrations of products and servicesResponsible for growing mind-set and product awareness to existing and new customers in the territoryPromote business relationship with customers and partnersPrepare customer profiles and account management plansComplete Discount Approval Forms, quotations, business proposals and tender responses; updating sales forecast land pipeline weekly as a minimumNegotiate price and contract termsQualificationsBachelor’s Degree in Information Technology, Computer Science, Computer Engineering or any related fieldMale or Female, Age between 25 - 35 years oldGood personalityHighly developed relationship skillsAble to articulate the many technical capabilities of the company suite into a clearly defined set of business benefits.Understand industry developments, trends and competitor activity***For more details please feel free to contact***Working hours : Monday – Friday 9.00 am – 6.00 amOffice number : 02-302-1304 (Khun Gibb)Talentvis Recruitment (Thailand) Co., LtdLevel 21, Interchange 21, 399 Sukhumvit Road,North Klongtoey, Wattana, Bangkok 10110 "
"         Mobile Application Programmer (iOS, Android)         ","[('information-technology', 'programming-software-development'), ('information-technology', 'mobile-wireless-communications')]",            Entry Level           ,            1 year experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['iOS DeveloperResponsibilities:Support the entire application lifecycle (concept, design, test, release and support - iOS)Produce and executes on well-documented technical designsImplement unit and automation test, security best practice, and API integrations in the applicationsResponsible for software quality and performance which require to implement unit testing, contract testing or performance testing.Collaborate with a team to define, design, and ship new features.Continuously learn and implement new technologies to maximise application performanceQualification:Bachelor’s Degree or Master’s Degree in Information Technology, Computer Science, E-Business or related field At least 2+ years experience in ""IOS Development""Experience in Swift at least 1+ YearsExperience in object-oriented developmentKnowledge of Mobile Platform Architectures, Microservices, REST/JSONExperience in using private or public API to integrate with mobile applicationsKnowledge of analytics tool, Google Analytics, Fabrics, and Crashlytics.Android DeveloperResponsibilityDesign,Develop and Test robust Cross-Platform Mobile Application for both Android usingCross-Platform Framework such as Appcelerator, and individual platform nativelanguage such as objective-c, and java. Developand Test Mobile Web Application using HTML / CSS / JavaScriptAnalyzeproject requirements and translate into functioning codeInvestigateand debug production issuesResponsibleand Committed to on-time delivery']","[':Bachelor’s Degree or Master’s Degree in Information Technology, Computer Science, E-Business or related field At least 2+ years experience in ""IOS Development""Experience in Swift at least 1+ YearsExperience in object-oriented developmentKnowledge of Mobile Platform Architectures, Microservices, REST/JSONExperience in using private or public API to integrate with mobile applicationsKnowledge of analytics tool, Google Analytics, Fabrics, and Crashlytics.Android DeveloperResponsibilityDesign,Develop and Test robust Cross-Platform Mobile Application for both Android usingCross-Platform Framework such as Appcelerator, and individual platform nativelanguage such as objective-c, and java. Developand Test Mobile Web Application using HTML / CSS / JavaScriptAnalyzeproject requirements and translate into functioning codeInvestigateand debug production issuesResponsibleand Committed to on-time deliveryQualificationMaleor Female with age 25-35years oldBachelor’sor Master’s Degree in Computer Engineering, Computer Science, IT or otherrelevant fieldsAtleast 3– 5 years working experience in Java Application DevelopmentExperiencedin Mobile Application Development is a plusSkilledin Java Programming,MicrosoftSQL Server 2008, Oracle 10g development environment is anadvantages.Haveexperienced and knowledge of financial services in Hire-Purchase and Leasingbusiness is an advantage.Interest applicants please submit full resume with current salary, expect salary and recent photograph toHuman Resources DepartmentAsia Sermkij Leasing Public Company LimitedBangkok Grand Pacific Lease Public Company Limited Sathorn City Tower, 24th Floor, South Sathorn Road Thungmahamek, Sathorn, Bangkok 10120     Contact Khun Pornpim (Poyy) at 02-6796262 Ext 419, Website : www.ask.co.th ']","iOS DeveloperResponsibilities:Support the entire application lifecycle (concept, design, test, release and support - iOS)Produce and executes on well-documented technical designsImplement unit and automation test, security best practice, and API integrations in the applicationsResponsible for software quality and performance which require to implement unit testing, contract testing or performance testing.Collaborate with a team to define, design, and ship new features.Continuously learn and implement new technologies to maximise application performanceQualification:Bachelor’s Degree or Master’s Degree in Information Technology, Computer Science, E-Business or related field At least 2+ years experience in ""IOS Development""Experience in Swift at least 1+ YearsExperience in object-oriented developmentKnowledge of Mobile Platform Architectures, Microservices, REST/JSONExperience in using private or public API to integrate with mobile applicationsKnowledge of analytics tool, Google Analytics, Fabrics, and Crashlytics.Android DeveloperResponsibilityDesign,Develop and Test robust Cross-Platform Mobile Application for both Android usingCross-Platform Framework such as Appcelerator, and individual platform nativelanguage such as objective-c, and java. Developand Test Mobile Web Application using HTML / CSS / JavaScriptAnalyzeproject requirements and translate into functioning codeInvestigateand debug production issuesResponsibleand Committed to on-time deliveryQualificationMaleor Female with age 25-35years oldBachelor’sor Master’s Degree in Computer Engineering, Computer Science, IT or otherrelevant fieldsAtleast 3– 5 years working experience in Java Application DevelopmentExperiencedin Mobile Application Development is a plusSkilledin Java Programming,MicrosoftSQL Server 2008, Oracle 10g development environment is anadvantages.Haveexperienced and knowledge of financial services in Hire-Purchase and Leasingbusiness is an advantage.Interest applicants please submit full resume with current salary, expect salary and recent photograph toHuman Resources DepartmentAsia Sermkij Leasing Public Company LimitedBangkok Grand Pacific Lease Public Company Limited Sathorn City Tower, 24th Floor, South Sathorn Road Thungmahamek, Sathorn, Bangkok 10120     Contact Khun Pornpim (Poyy) at 02-6796262 Ext 419, Website : www.ask.co.th "
         Information Security Advisor        ,"[('information-technology', 'it-project-management-team-lead'), ('information-technology', 'security'), ('information-technology', 'it-consulting')]",            Middle level           ,            3 years experience           ,           Salary provided                       ,"          Full Time, Permanent         ","['Job Summary:Be responsible to establish and maintain IT security standards and guidelines in compliance with the security regulations from regulators, and the security best practices, that governs new technology adoption.Job Description:Establish and maintain IT security standards and guidelines in compliance with the security regulations from regulators, and the security best practices, that governs new technology adoption Advise business units and technology group on how to comply with IT security policy, standards, guidelines and best practicesKeep abreast of the knowledge in cybersecurity, new digital technologySupport on Cyber-drill program management and BCP coordinator across different Technology security unitsProvide security awareness to the employee and service providersManage security supervision programs to track on non-compliance items to security policies, standards and guidelines']","[':Bachelor and Master’s Degree of Computer science, Computer engineer, or relevant fieldKnowledge in new Banking Technology and associated security control is a plusRelevant security certification is a plus, e.g. CISSP, CISMStrong security advisory, analytical, and problem-solving skillGood command in English ']","Job Summary:Be responsible to establish and maintain IT security standards and guidelines in compliance with the security regulations from regulators, and the security best practices, that governs new technology adoption.Job Description:Establish and maintain IT security standards and guidelines in compliance with the security regulations from regulators, and the security best practices, that governs new technology adoption Advise business units and technology group on how to comply with IT security policy, standards, guidelines and best practicesKeep abreast of the knowledge in cybersecurity, new digital technologySupport on Cyber-drill program management and BCP coordinator across different Technology security unitsProvide security awareness to the employee and service providersManage security supervision programs to track on non-compliance items to security policies, standards and guidelinesQualification:Bachelor and Master’s Degree of Computer science, Computer engineer, or relevant fieldKnowledge in new Banking Technology and associated security control is a plusRelevant security certification is a plus, e.g. CISSP, CISMStrong security advisory, analytical, and problem-solving skillGood command in English "
         Junior Software Developer        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development'), ('information-technology', 'application-specialist-network')]",            Entry Level           ,,           Salary negotiable                       ,          Full Time         ,[],[],(สถานที่ปฎิบัติงานแหลมฉบัง-ชลบุรี)ResponsibilitiesJunior Software Developer participates in the development and the maintenance of our applicationsJob DutiesHelp in the development and the maintenance of our applicationsDevelop codePerform unit testsHelp configure our applicationsDevelop and run reportsHelp in the system deployment activitiesReview and address issues raised during testingWork closely with the project and testing teamProduction supportGenerate the exception report and do the first level reviewHelp address production issuesProvide first level supportRequirementsBachelor’s Degree in any relate filedAble to code in Java or other object-oriented languagesFamiliar with SQLEager to learn new skillsGood command in communication in EnglishTeam playerNew graduates welcome 
