job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
,"[('accounting', 'general-accounting'), ('admin-hr', 'administration-operation-clerical-support')]",Entry Level,3 years,Salary,"Full Time, Permanent",[],[]," RequirementsThai national, male or femaleDegree in Business Administration, AccountingMinimum 3 years of experience in a similar job role in an international service-minded working environment, ideally in an IT companyExcellent knowledge of computer programs, MS Office/Outlook, Excel, PowerPointVery experienced in Office administration, Accounting tasks and professional business communicationExcellent command of written and spoken EnglishAbility tomanage relationships with suppliers, our outsourced Accounting company, banks, government institutions (RD, BOI) and our customers’ Accounting staffKnowledge of BOI related matters will be an advantageSoft SkillsMost importantly, be 100% reliable, diligent,correct in all matters Handle all company matters withprofessionalism, strength and confidence Great service mind, proactive thinking, detail-oriented, with highly responsible attitudeExcellent communication skills with international team and clientsSelf-motivated with highest loyalty and integrityInterested inlong-term employment and career development with us Main DutiesAdminister and support the office environment in all related mattersindependently, fast and reliably, “getting things done, find solutions”Handle daily Accounting tasks, payroll, payments, petty cash, coordinate documents with Outsourced Accounting companyBasic recruitment tasks, coordination of job ads, interviews, employment documentsEnsure best quality of work and highest customer satisfactionCommunicate effectively with the team and the customer on a daily basisSalary: 10000-15000Skywave Technologies offers attractive remuneration, flexible working hours and a great team work experience to the right candidate.Interested candidates are invited to forward their application letterin English with detailed resume, references, last salary, expected salary and recent color photographBY EMAILAPPLY NOWSkywave Technologies (Thailand) Co., Ltd.42 Tower, Unit 302, 3rd Fl., 65, Soi Sukhumvit 42 (Kluaynumthai),Sukhumvit Road, Prakanong, Klongtoey, Bangkok 10110Only complete applications with salary expectation can be considered!  "
,"[('admin-hr', 'administration-operation-clerical-support'), ('transportation-logistics', 'inventory-warehousing')]",Entry Level,1 year,Salary,"Full Time, Permanent",[],[], รายละเอียดการทำงานตรวจสอบยอดสต็อคคงเหลือตรวจเช็ครายการสินค้าเข้า / วัน / เดือน QAจัดทำเอกสารใบโยกสินค้าระหว่างคลังจัดทำเอกสารใบเปลี่ยนสินค้าจัดทำข้อมูลเกี่ยวรับสต็อกทั้งหมดสามารถเดินทางตรวจสต็อกสินค้าที่โรงงานได้คุณสมบัติเพศชายอายุ 25 – 35 ปีวุฒิการศึกษา ปริญญาตรีมีประสบการณ์การทำงานคลังสินค้า 1-2 ปีมีความรู้ด้านภาษาอังกฤษ เบื้องต้นคุณสมบัตอื่นๆ ขยัน ตั้งใจ อดทน ซื่อสัตย์มีความละเอียดรอบคอบมีความกระตือรือร้นในการทำงานรับแรงกดดันจากการทำงานได้ดี  
         Customer Service & Administrative Officer (English Skills) - รับนักศึกษาจบใหม่/Toeic 550 คะแนน        ,"[('admin-hr', 'administration-operation-clerical-support'), ('sales-cs-business-devpt', 'customer-service'), ('professional-services', 'translation')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ",['Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.'],"['s:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 ']","Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.Qualifications:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 "
         HR Payroll Administrative(Junior Level)        ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'others'), ('admin-hr', 'compensation-benefits')]",            Entry Level           ,            1 year experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"Key Responsibilities include:To carry out all administrative processing in payroll taskFiling of HR and Payroll InformationData input, maintaining the accuracy of the HR system, Production and checking of data for payroll, performance and statutory reporting, and on requestProduce / create reports - routine or ad hoc on requestRespond effectively to calls/emails/ deal with post - incoming and outgoingParticipate in team activities (team meetings, training etc)Work within the relevant policies/ procedures / frameworksSkills required:Experience with HR or Administration at least 1 year.Preferably working towards a qualification in HRWork well as part of teamAttention to detailPositive attitudeProblem solvingAbility to manage and prioritise own workloadComputer Literate MS Office to include Word and ExcelExcellent time management "
         HR Payroll Administrative(Junior Level)        ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'others'), ('admin-hr', 'compensation-benefits')]",            Entry Level           ,            1 year experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"Key Responsibilities include:To carry out all administrative processing in payroll taskFiling of HR and Payroll InformationData input, maintaining the accuracy of the HR system, Production and checking of data for payroll, performance and statutory reporting, and on requestProduce / create reports - routine or ad hoc on requestRespond effectively to calls/emails/ deal with post - incoming and outgoingParticipate in team activities (team meetings, training etc)Work within the relevant policies/ procedures / frameworksSkills required:Experience with HR or Administration at least 1 year.Preferably working towards a qualification in HRWork well as part of teamAttention to detailPositive attitudeProblem solvingAbility to manage and prioritise own workloadComputer Literate MS Office to include Word and ExcelExcellent time management "
         Customer Service & Administrative Officer (English Skills) - รับนักศึกษาจบใหม่/Toeic 550 คะแนน        ,"[('admin-hr', 'administration-operation-clerical-support'), ('sales-cs-business-devpt', 'customer-service'), ('professional-services', 'translation')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ",['Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.'],"['s:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 ']","Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.Qualifications:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 "
         Quality assuarance/ประกันคุณภาพ        ,"[('admin-hr', 'administration-operation-clerical-support')]",            Middle level           ,,Salary negotiable,          Full Time         ,[],[],"หน้าที่และความรับผิดชอบ- จัดเตรียมเอกสารเพื่อการควบคุมคุณภาพ- วิเคราะห์ปัญหาและแนวทางแก้ไขเพื่อสร้างความพึงพอใจให้แก่ลูกค้า- ประสานงานกับคลังสินค้า- เตรียมเอกสารเพื่อการขึ้นทะเบียนสินค้าปฏิบัติงานที่สำนักงานใหญ่: อาคารเอสเอสพี2 เขตคลองเตยคุณสมบัติเพศชาย หรือหญิง วุฒิปริญญาตรี ในสายที่เกี่ยวข้อง มีพื้นฐานความรู้เคมีเบื้องต้น สามารถใช้ภาษาอังกฤษได้ สามารถใช้คอมพิวเตอร์พื้นฐานได้ เช่น Microsoft Office (Excel, Word) เป็นต้น มีทักษะการสื่อสารที่ดี โดยเฉพาะการพูด และการฟัง รักในงานบริการลูกค้า มีไหวพริบ และทักษะในการแก้ไขปัญหาเป็นอย่างดี สามารถเรียนรู้ และศึกษาหาความรู้ได้ด้วยตัวเอง  "
         Senior Human Resources Manager (120k)        ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'compensation-benefits'), ('admin-hr', 'training-development')]",            Senior level           ,,Salary negotiable,"          Full Time, Permanent         ","['Location: BTS Area / BangkokSalary: THB 100,000 - 120,000Business type: International / New set up companyResponsibilitiesAnalyze trends and metrics with the HR departmentWork closely with management and employees to improve work relationships, build morale and increase productivity and retentionMonitor and report on workforce and succession planningIdentify training needs for teams and individualsBe a consultant on human resources management and organizational changes.Communicate with the board of directors and with senior managers to express new ideas and suggest solutions, considering budget limitations and our company cultureand provide daily HR guidance Oversee all human resources operations and ensure they’re aligned with the business goals.']","[""Solid experience with HR practices and employee management.Skilled in business financials (e.g., payroll, profit and loss) and driving shortage reduction.Master's Degree in related fields or equivalent experience.Outstanding English written and verbal communication skillsStrong leadership and influencing skillsExperienced in influencing key business partnersThey provide fun and flexible work environment with attractive benefitsInterested candidates pleaseClick thebutton below.For further information about Job Opportunity please contactApiruedee C.Email : Apiruedee.c๑manpower.th.com ""]","Location: BTS Area / BangkokSalary: THB 100,000 - 120,000Business type: International / New set up companyResponsibilitiesAnalyze trends and metrics with the HR departmentWork closely with management and employees to improve work relationships, build morale and increase productivity and retentionMonitor and report on workforce and succession planningIdentify training needs for teams and individualsBe a consultant on human resources management and organizational changes.Communicate with the board of directors and with senior managers to express new ideas and suggest solutions, considering budget limitations and our company cultureand provide daily HR guidance Oversee all human resources operations and ensure they’re aligned with the business goals.QualificationSolid experience with HR practices and employee management.Skilled in business financials (e.g., payroll, profit and loss) and driving shortage reduction.Master's Degree in related fields or equivalent experience.Outstanding English written and verbal communication skillsStrong leadership and influencing skillsExperienced in influencing key business partnersThey provide fun and flexible work environment with attractive benefitsInterested candidates pleaseClick thebutton below.For further information about Job Opportunity please contactApiruedee C.Email : Apiruedee.c๑manpower.th.com "
         Receptionist (1 year contract ) Rayong 20-25 K        ,"[('admin-hr', 'administration-operation-clerical-support'), ('hospitality-foodbeverage', 'operation'), ('others', 'student-fresh-graduate-no-experience')]",            Entry Level           ,,Salary negotiable,          Contract         ,"['Position:Receptionist(1 yearcontract)Location:Map Ta Phut Industrial Estate , RayongWorking day:Mon-FriSalary:20-25 KResponsibilities:-Greet clients and visitors with a positive, helpful attitude.Assisting clients in finding their way around the office.Announcing clients as necessary.Helping maintain workplace security by issuing, checking and collecting badges as necessary and maintaining visitor logs.Assisting with a variety of administrative tasks including copying, faxing, taking notes and making travel plans.Preparing meeting and training rooms.Answering phones in a professional manner, and routing calls as necessary.Assisting colleagues with administrative tasks.Performing ad-hoc administrative duties.Answering, forwarding, and screening phone calls.Sorting and distributing mail.Hiring, managing and developing the junior administrative team.Provide excellent customer service.Scheduling appointments.']","['s:-Bachelor’s degree in related field.0.5-3 years’ experience as a receptionist or in related field.Consistent, professional dress and manner.Excellent of English written and verbal communication skills.(TOEIC550++)Competency in Microsoft applications including Word, Excel, and Outlook.Good time management skills.Experience with administrative and clerical procedures.Able to contribute positively as part of a team, helping out with various tasks as required.If you are interested, please submit your Resume (English) with your recent photo, present salary and expected salaryAdecco Bangna LimitedMobile+66 81 7388273Contact:K.Ann ']","Position:Receptionist(1 yearcontract)Location:Map Ta Phut Industrial Estate , RayongWorking day:Mon-FriSalary:20-25 KResponsibilities:-Greet clients and visitors with a positive, helpful attitude.Assisting clients in finding their way around the office.Announcing clients as necessary.Helping maintain workplace security by issuing, checking and collecting badges as necessary and maintaining visitor logs.Assisting with a variety of administrative tasks including copying, faxing, taking notes and making travel plans.Preparing meeting and training rooms.Answering phones in a professional manner, and routing calls as necessary.Assisting colleagues with administrative tasks.Performing ad-hoc administrative duties.Answering, forwarding, and screening phone calls.Sorting and distributing mail.Hiring, managing and developing the junior administrative team.Provide excellent customer service.Scheduling appointments.Qualifications:-Bachelor’s degree in related field.0.5-3 years’ experience as a receptionist or in related field.Consistent, professional dress and manner.Excellent of English written and verbal communication skills.(TOEIC550++)Competency in Microsoft applications including Word, Excel, and Outlook.Good time management skills.Experience with administrative and clerical procedures.Able to contribute positively as part of a team, helping out with various tasks as required.If you are interested, please submit your Resume (English) with your recent photo, present salary and expected salaryAdecco Bangna LimitedMobile+66 81 7388273Contact:K.Ann "
         General Admin. & Building Manager        ,"[('admin-hr', 'administration-operation-clerical-support')]",            Senior level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ",['Responsibilityดูแลงานธุรการสำนักงานบริษัทฯ (สัญญาเช่า ทรัพย์สิน จัดซื้อ เครื่องใช้สำนักงาน)ตัวแทนประสานงานกับ บ.Outsourceควบคุมดูแลด้านImport / Logistic.ดูแล ซ่อมบำรุงอาคารสำนักงาน'],['อายุ 40 ปีขึ้นไปมีประสบการณ์ 5 ปีขึ้นไป ทางด้านงานGA./ Buildingมีประสบการณ์ในการบริหารงาน Outsource ทั้งด้านฝ่ายบริหารจัดการอาคาร และระบบขนส่งมีประสบการณ์ในระดับบริหารอย่างน้อย5ปีใช้ภาษาอังกฤษได้ดี '],Responsibilityดูแลงานธุรการสำนักงานบริษัทฯ (สัญญาเช่า ทรัพย์สิน จัดซื้อ เครื่องใช้สำนักงาน)ตัวแทนประสานงานกับ บ.Outsourceควบคุมดูแลด้านImport / Logistic.ดูแล ซ่อมบำรุงอาคารสำนักงานQualificationอายุ 40 ปีขึ้นไปมีประสบการณ์ 5 ปีขึ้นไป ทางด้านงานGA./ Buildingมีประสบการณ์ในการบริหารงาน Outsource ทั้งด้านฝ่ายบริหารจัดการอาคาร และระบบขนส่งมีประสบการณ์ในระดับบริหารอย่างน้อย5ปีใช้ภาษาอังกฤษได้ดี 
         Administration Officer/พนักงานธุรการ         ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'others')]",            Entry Level           ,            3 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"Position : Adminลักษณะงานทำงานที่ บริษัท เน็กซ์เตอร์ แอร์โรสเปซ แอนด์ มารีน จำกัดติดต่อและประสานงานกับลูกค้า, ฝ่ายขาย และหน่วยงานต่างๆ ภายในบริษัท ,ภายนอกบริษัทจัดทำใบสั่งซื้อ ใบเสนอราคา และเอกสารต่างๆ ที่เกี่ยวข้องจัดทำภาษีซื้อ/ขาย หัก ณ ที่จ่ายคุณสมบัติเพศ หญิง อายุ 25- 35 ปีปริญญาตรี สาขาการบัญชี หรือสาขาที่เกี่ยวข้องมีประสบการณ์ด้านงานบัญชีธุรการ แอดมิน ไม่น้อยกว่า3 ปี สามารถใช้คอมพิวเตอร์และอุปกรณ์สำนักงานต่างๆ ได้เป็นอย่างดีมีทักษะในการสื่อสารระดับดี คล่องแคล่วขยัน ซื่อสัตย์ อดทน สามารถทำงานภายใต้ความกดดัน และรับผิดชอบในหน้าที่มนุษย์สัมพันธ์ดี สามารถทำงานเป็นทีมมีความกระตือรือร้น ตั้งใจทำงาน และตรงต่อเวลางานอื่นๆ ที่ได้รับมอบหมายเวลาทำงาน จันทร์ – ศุกร์ 08.30 – 17.00 น.สวัสดิการพนักงานวันหยุดประจำปีโบนัสประกันสังคมสถานที่ทำงานทำงานที่ บริษัท เน็กซ์เตอร์ แอร์โรสเปซ แอนด์ มารีน จำกัด194/38 B10หมู่ 3 ตำบลบ้านฉาง อำเภอบ้านฉาง จังหวัดระยอง1Contact :Khun Inthanin SalanyanonNEXTER AEROSPACE & MARINE CO. LTD.194/38 B10 Moo 3,Tambon Baanchang, Amphur Baanchang,Rayong ProvinceTel.:+66 8 5546 1545 "
         Recruitment and Administration Executive        ,"[('admin-hr', 'administration-operation-clerical-support')]",            Entry Level           ,,Salary negotiable,          Full Time         ,[],[],"Job Description:Recruitment Process - Active role, implementation, action, reporting and management and overall general input into the process by way of placing and designing adsTaking of and management of all interview calls Reception duties General office duties and running of the location, plus the upkeep and maintenance of the officePreparation, balancing & finalizing sales reports Update and balance daily and weekly reports Inventory and Stock control Reports to Managing Director, Country and Regional Head of Administration Requirements:Can start immediately Female ONLY. Age not over 28 Years Fresh graduate is welcome Thai citizen only Good command of written and spoken English and Thai Bachelor’s Degree in any related field If you think you have the right qualities, apply now by sending your resume to:The HR DepartmentAll applications will be treated with the strictest of confidence.62Thaniya Building (BTS wing Zone) floor 10 Unit 1004-1005Silom Road, Suriyawong Bangrak, Bangkok 10500Office :02-6328890-4 (K.Ploy) during business hoursWebsite:ULTIMATEINTERNATIONALMARKETING.COMFind us on Facebook :https://www.facebook.com/ultimate.organization/INSTAGRAM: ultimate_international_mktg "
         Administrative Assistant for fast-growing fashion-tech company        ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'secretary-personal-assistant'), ('management', 'general-management')]",            Entry Level           ,,Salary negotiable,          Full Time         ,"[""Do you excel at any task you set your mind to? Are you into fashion/tailored clothing? Want to be part of a rapidly growing fashion-tech company disrupting the future of the fashion industry?About Bespokify:From shirts to wetsuits and everything in between, Bespokify's technology allows you to create custom designed & fitted fashion instantly. It spells the end for standard sizing and allows anyone to create and launch a fashion brand within a few clicks with no investment. We cover the full on-demand fashion vertical - from eCommerce integration, right through to manufacturing technology.We work with the largest apparel companies in the world toeliminate returns due to bad fit, overproduction, and environmental & labour exploitation. We are driving a future where whatever the brand, whatever the product, can be made to your individual body and design preferences. Welcome to the future of mass-bespoke fashion.Job responsibilities:We're looking for an administrative assistant to join our team. Responsibilities include:Performing administrative tasks: Provide direct supports to CEO (on both personal and business-related tasks), executive assistant and teams, data-entry, documentation, filling duties and assist on any ad-hoc tasks as required by the team and other executives. Supporting business development: Field enquiries, qualify leads and set up new accounts.Supporting existing customers: Provide basic technical support and administration assistance and act as a point of contact for customers.Basic book-keeping/accounting: Filing expenses, issue invoices, follow up on payments, etc.Managing office facilities: Coordinate with cleaners, order office supplies as and when required, support guests and vendors planning to visit our office, etc.Developing your business administration skills: Work closely with a highly talented team and learn valuable skills to help you advance your career in business administration.""]","[""s:You will need the following qualifications:Fluent in English:Perfect spoken and written English. Preferably Thai nationals. Hard-working & ambitious:We need someone who's hungry to learn and work hard. We will give you real responsibility to have a huge impact on our business. No one else will understand our business so broadly, so you will become a very valuable asset.Technically competent:You need to have good core skills; strong in mathematics, very competent with technology, familiar with basic accounting and have excellent written and verbal communication skills.Critical thinking:You need to think outside the box. No one is going to spoon-feed you the work. At Bespokify you will be one of the most important people in the entire company, and to be of any use, you need to be an independent critical thinker.Self-motivating & strong initiative:We are not some monolithic corporation where you can easily be forgotten and get your monthly paycheque flying under the radar. At Bespokify you will be in the thick of the action from day one, and over time will grow to lead teams around the world. So you have to always be on your toes thinking about how things can be done better and take action to achieve it.Not political:We are a close-knit team that works effectively as a unit. We need someone who's not motivated by job titles and internal competition, but delivering excellence and making a big difference in our industry. ""]","Do you excel at any task you set your mind to? Are you into fashion/tailored clothing? Want to be part of a rapidly growing fashion-tech company disrupting the future of the fashion industry?About Bespokify:From shirts to wetsuits and everything in between, Bespokify's technology allows you to create custom designed & fitted fashion instantly. It spells the end for standard sizing and allows anyone to create and launch a fashion brand within a few clicks with no investment. We cover the full on-demand fashion vertical - from eCommerce integration, right through to manufacturing technology.We work with the largest apparel companies in the world toeliminate returns due to bad fit, overproduction, and environmental & labour exploitation. We are driving a future where whatever the brand, whatever the product, can be made to your individual body and design preferences. Welcome to the future of mass-bespoke fashion.Job responsibilities:We're looking for an administrative assistant to join our team. Responsibilities include:Performing administrative tasks: Provide direct supports to CEO (on both personal and business-related tasks), executive assistant and teams, data-entry, documentation, filling duties and assist on any ad-hoc tasks as required by the team and other executives. Supporting business development: Field enquiries, qualify leads and set up new accounts.Supporting existing customers: Provide basic technical support and administration assistance and act as a point of contact for customers.Basic book-keeping/accounting: Filing expenses, issue invoices, follow up on payments, etc.Managing office facilities: Coordinate with cleaners, order office supplies as and when required, support guests and vendors planning to visit our office, etc.Developing your business administration skills: Work closely with a highly talented team and learn valuable skills to help you advance your career in business administration.Qualifications:You will need the following qualifications:Fluent in English:Perfect spoken and written English. Preferably Thai nationals. Hard-working & ambitious:We need someone who's hungry to learn and work hard. We will give you real responsibility to have a huge impact on our business. No one else will understand our business so broadly, so you will become a very valuable asset.Technically competent:You need to have good core skills; strong in mathematics, very competent with technology, familiar with basic accounting and have excellent written and verbal communication skills.Critical thinking:You need to think outside the box. No one is going to spoon-feed you the work. At Bespokify you will be one of the most important people in the entire company, and to be of any use, you need to be an independent critical thinker.Self-motivating & strong initiative:We are not some monolithic corporation where you can easily be forgotten and get your monthly paycheque flying under the radar. At Bespokify you will be in the thick of the action from day one, and over time will grow to lead teams around the world. So you have to always be on your toes thinking about how things can be done better and take action to achieve it.Not political:We are a close-knit team that works effectively as a unit. We need someone who's not motivated by job titles and internal competition, but delivering excellence and making a big difference in our industry. "
