job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Administrative Officer (English Skills) - รับนักศึกษาจบใหม่ Toeic Score 600 points        ,"[('admin-hr', 'administration-operation-clerical-support'), ('sales-cs-business-devpt', 'customer-service'), ('professional-services', 'translation')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ",['Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.'],"['s:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 ']","Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.Qualifications:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 "
         Japanese Coordinator(N3 & N2)        ,"[('professional-services', 'translation')]",            Middle level           ,,Salary negotiable,"          Full Time, Permanent         ","['Responsibility• Register sample, labelling and issuing job list• Contact clients for any matter related to sample registration• Prepare test report, return tested samples to client upon request• Assist Manager to communicate with customers and Thai inner staffs• Interpret in line to support communication for Laboratory Services• Translate documents of manual, meeting agenda, e-mail, report and etc• Support some documentations and report for Laboratory Manager• Any jobs assigned by Lab manager']","['• Bachelor degree in related field• Experience 0 - 1 years in Coordinator, Administrator or related field•Japanese Communication (N2,N3)• Computer skill in Microsoft Words, Excel• Good coordination skill• Good attitude and positive thinking ']","Responsibility• Register sample, labelling and issuing job list• Contact clients for any matter related to sample registration• Prepare test report, return tested samples to client upon request• Assist Manager to communicate with customers and Thai inner staffs• Interpret in line to support communication for Laboratory Services• Translate documents of manual, meeting agenda, e-mail, report and etc• Support some documentations and report for Laboratory Manager• Any jobs assigned by Lab managerQualification• Bachelor degree in related field• Experience 0 - 1 years in Coordinator, Administrator or related field•Japanese Communication (N2,N3)• Computer skill in Microsoft Words, Excel• Good coordination skill• Good attitude and positive thinking "
         Interpreter (N3) (Japanese Speaking) @Saraburi (25K-40K) (SDG-52862)        ,"[('professional-services', 'translation')]",            Entry Level           ,            3 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"<Job Responsibilities>Be interpreter for Japanese staff and Thai staff (Mainly in HR & Admin department)Be interpreter for Japanese General Manager on meeting in officeTranslate some company’s document from Thai-JapaneseUse Japanese languages skills to support Japanese’s task<Necessary Skill / Experience >Thai nationality, Female, 26-35 years oldBachelor’s degree in Japanese major or related fieldMinimum 3 years’ experience in Japanese interpreterAble to speak EnglishGood command of Japanese (N3 or above)PC Skill (Microsoft office)<Preferable Skill / Experience>NoneLanguages skillsEnglish:Conversational Level Japanese:Conversational LevelWorkplace Area:NONGKHAE, SARABURI Working Hour: 8:00-17:00 (Mon-Fri <Saturday Working: Around 1 time per month>)About theBenefitsSalary:25,000–40,000THBAbout the companyProducts: TV, IT, OA machine and automobile Mental mold designBusiness Type:Steel / Metal / Energy;HOW TO APPLY,*** Please submit your resume with photo, your current & expected salary, and reference: Interpreter (N3) (Japanese Speaking) @Saraburi (25K-40K) (SDG-52862)*** Any query regarding this Job or application method, please call Tel. 02-021-0333RGF HR Agent Recruitment (Thailand) Co., Ltd.（株式会社リクルートホールディングスタイ法人）689 BHIRAJ TOWER at EmQuartier, 23rd Floor, Room No. 2304-2306Sukhumvit Road, North Klongton Sub-District, Vadhana District, Bangkok 1011Tel: 02-021-0333Website : www.rgf-hragent.asia/en/thailand "
         Division Assistant         ,"[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'secretary-personal-assistant'), ('professional-services', 'translation')]",            Middle level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Position: Division AssistantJobs Responsibility:-Management of the Executive diary and appointmentsScreen incoming calls, correspondence and handling mail, forwarding appropriate materials to the manager or relevant departmentsUndertake the designated administrative duties, and attends to personal travel arrangements, business appointments and administrative tasks related to functional responsibilitiesProvide administrative within departmentsPrepare presentations, reports and announcement for Executives and circulate via email to the target group.Work effectively with heads of division/department, business units in the company and external partiesCoordinate and Work closely with the management and coordinating with all department units and outside partiesBe part of Division Assistant group in assisting communications with the Directors , Executive Committee members and othersAssist department projects and company projects as assigned']","[':-Bachelor degree of Business Administration, related field5 year’s experience as Management Assistant, Personal Assistant or Secretarial dutiesExcellent English communication skills, both verbal and writtenGood computer literacy, speed and accuracy essential. (MS Office, Excel, PowerPoint)Excellent and proven communication both skills and ability to establish rapport and sound relationships within and inter departmentsAbility to represent the company in a professional and respectable manner, and advance the interest of the companyProven ability to work under pressure and to tight deadlinesFlexible and mature approach with ability to work unsupervised ']","Position: Division AssistantJobs Responsibility:-Management of the Executive diary and appointmentsScreen incoming calls, correspondence and handling mail, forwarding appropriate materials to the manager or relevant departmentsUndertake the designated administrative duties, and attends to personal travel arrangements, business appointments and administrative tasks related to functional responsibilitiesProvide administrative within departmentsPrepare presentations, reports and announcement for Executives and circulate via email to the target group.Work effectively with heads of division/department, business units in the company and external partiesCoordinate and Work closely with the management and coordinating with all department units and outside partiesBe part of Division Assistant group in assisting communications with the Directors , Executive Committee members and othersAssist department projects and company projects as assignedQualification:-Bachelor degree of Business Administration, related field5 year’s experience as Management Assistant, Personal Assistant or Secretarial dutiesExcellent English communication skills, both verbal and writtenGood computer literacy, speed and accuracy essential. (MS Office, Excel, PowerPoint)Excellent and proven communication both skills and ability to establish rapport and sound relationships within and inter departmentsAbility to represent the company in a professional and respectable manner, and advance the interest of the companyProven ability to work under pressure and to tight deadlinesFlexible and mature approach with ability to work unsupervised "
"          GA Officer (Japanese Interpreter & Work Permit ,Visa)	        ","[('admin-hr', 'administration-operation-clerical-support'), ('admin-hr', 'secretary-personal-assistant'), ('professional-services', 'translation')]",            Entry Level           ,            1 year experience           ,Salary negotiable,"          Full Time, Permanent         ","['Work LocationWork at Fujikura Electronic (Thailand) Ltd. At Rojana Industrial estates, AyutthayaDuties and ResponsibilityTranslate the business communication from Japanese to Thai and Thai to Japanese(Fluent in speaking and listening Japanese) and manage documentary work Responsible for VISA & Workpermit, 90days report for expatriates and family , BOI documents.Prepare document and submit to immigration and Ministry of LaborTake expatriates to immigration office and Ministry of Labor for extended the visa and work permit book']","['sThai nationality FemaleBachelor’s degree in Japanese Language, Liberal Arts, or related field.At least 3 years’ experience in Japanese Interpreter, work permit, visa documents.Have Japanese Language Proficiency Test (JLPT) at least N3Open-minded, good communication, creative, self-motivated ,positive thinking,,enthusiastic, good personality and can be worked under pressureAble to work overtimeComputer literacy ( MS-Office Word, Excel, Power point, Internet, Email)Please Submit your resume and expected salary in English via""Apply Now"" Please send your resume by jobsDB.comFujikura Electronics (Thailand) Ltd.1/80 Moo 5, Rojana Industrial Park,Rojana Road, T. Kanham,A. U-Thai, Ayutthaya 13210www.fujikura-electronics.co.thTel . 035-226901-5 # 4206  ']","Work LocationWork at Fujikura Electronic (Thailand) Ltd. At Rojana Industrial estates, AyutthayaDuties and ResponsibilityTranslate the business communication from Japanese to Thai and Thai to Japanese(Fluent in speaking and listening Japanese) and manage documentary work Responsible for VISA & Workpermit, 90days report for expatriates and family , BOI documents.Prepare document and submit to immigration and Ministry of LaborTake expatriates to immigration office and Ministry of Labor for extended the visa and work permit bookQualificationsThai nationality FemaleBachelor’s degree in Japanese Language, Liberal Arts, or related field.At least 3 years’ experience in Japanese Interpreter, work permit, visa documents.Have Japanese Language Proficiency Test (JLPT) at least N3Open-minded, good communication, creative, self-motivated ,positive thinking,,enthusiastic, good personality and can be worked under pressureAble to work overtimeComputer literacy ( MS-Office Word, Excel, Power point, Internet, Email)Please Submit your resume and expected salary in English via""Apply Now"" Please send your resume by jobsDB.comFujikura Electronics (Thailand) Ltd.1/80 Moo 5, Rojana Industrial Park,Rojana Road, T. Kanham,A. U-Thai, Ayutthaya 13210www.fujikura-electronics.co.thTel . 035-226901-5 # 4206  "
         Good Bonus!! ☆★ Japanese Speaking R&D (N1) ★☆ Japanese Automotive MFG @ BTS Ekkamai        ,"[('sciences-lab-researchdevelopment', 'chemical'), ('sciences-lab-researchdevelopment', 'research-development'), ('professional-services', 'translation')]",            Entry Level           ,            3 years experience           ,Salary negotiable,"          Full Time, Permanent         ","[""☆★Japanese Speaking R&D★☆Japanese Automotive MFG35,000 - 40,000 THB@ BTS EkkamaiPosition:         Japanese Speaking R&DNature Business:  Japanese Automotive R&D CompanyBasic Salary:THB 35,000 - 40,000Working Location: BTS Ekkamai, BangkokWorking Hour:   Mon- Fri 08.00-17.00 and Once Sat a monthJobDescription:Compute development sales properly on a monthly basis with considering each seat model's production volume, production commencement timing and life-cycle etc. Organize in-house regular seat test conducted in Thai assessment factoryTransport arrangement of sample seat produced in our other factories located in Southeast & EU to Thailand for regular seat test Handle client prototype order, compute operation & labor cost for it and process expense accordinglyPlan seat development Schedule with collecting necessary info from relevant partiesOther assignments as assigned""]","['s:Thai nationality,Male or Female, age26-35 yearsoldBachelordegreein any related field3-5 years experience as R&D in Automotive manufacturingGood command in English and Proficient inJapanese (N1)                Good Interpersonal skills                                            Interested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms.Sutatipechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted ']","☆★Japanese Speaking R&D★☆Japanese Automotive MFG35,000 - 40,000 THB@ BTS EkkamaiPosition:         Japanese Speaking R&DNature Business:  Japanese Automotive R&D CompanyBasic Salary:THB 35,000 - 40,000Working Location: BTS Ekkamai, BangkokWorking Hour:   Mon- Fri 08.00-17.00 and Once Sat a monthJobDescription:Compute development sales properly on a monthly basis with considering each seat model's production volume, production commencement timing and life-cycle etc. Organize in-house regular seat test conducted in Thai assessment factoryTransport arrangement of sample seat produced in our other factories located in Southeast & EU to Thailand for regular seat test Handle client prototype order, compute operation & labor cost for it and process expense accordinglyPlan seat development Schedule with collecting necessary info from relevant partiesOther assignments as assignedQualifications:Thai nationality,Male or Female, age26-35 yearsoldBachelordegreein any related field3-5 years experience as R&D in Automotive manufacturingGood command in English and Proficient inJapanese (N1)                Good Interpersonal skills                                            Interested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms.Sutatipechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted "
         Japanese Coordinator(N3 & N2)        ,"[('professional-services', 'translation')]",            Middle level           ,,Salary negotiable,"          Full Time, Permanent         ","['Responsibility• Register sample, labelling and issuing job list• Contact clients for any matter related to sample registration• Prepare test report, return tested samples to client upon request• Assist Manager to communicate with customers and Thai inner staffs• Interpret in line to support communication for Laboratory Services• Translate documents of manual, meeting agenda, e-mail, report and etc• Support some documentations and report for Laboratory Manager• Any jobs assigned by Lab manager']","['• Bachelor degree in related field• Experience 0 - 1 years in Coordinator, Administrator or related field•Japanese Communication (N2,N3)• Computer skill in Microsoft Words, Excel• Good coordination skill• Good attitude and positive thinking ']","Responsibility• Register sample, labelling and issuing job list• Contact clients for any matter related to sample registration• Prepare test report, return tested samples to client upon request• Assist Manager to communicate with customers and Thai inner staffs• Interpret in line to support communication for Laboratory Services• Translate documents of manual, meeting agenda, e-mail, report and etc• Support some documentations and report for Laboratory Manager• Any jobs assigned by Lab managerQualification• Bachelor degree in related field• Experience 0 - 1 years in Coordinator, Administrator or related field•Japanese Communication (N2,N3)• Computer skill in Microsoft Words, Excel• Good coordination skill• Good attitude and positive thinking "
         ID 16038 Japanese Interpreter         ,"[('professional-services', 'translation')]",            Entry Level           ,,Salary negotiable,          Full Time         ,[''],"[':• Male/Female/Transgender, age 28 years old up.• Bachelor’s degree in Japanese Language, Liberal Arts, Mechanical or related field.• At least 3 years’ experience in Japanese Interpreter and Translator in manufacturing company.• Excellent command in Japanese language (JLPT N2 or higher)• Good command in Communication in English (TOEIC Score 600 up)Job Description:• Translate meeting and support member when communication with Japanese person• Translate business document from TH-JP-ENG• Make and summary report and also responsible for support department.• Other related tasks as assigned by Factory Manager.Location: Bangpakong, Chachengsao ']","Qualification:• Male/Female/Transgender, age 28 years old up.• Bachelor’s degree in Japanese Language, Liberal Arts, Mechanical or related field.• At least 3 years’ experience in Japanese Interpreter and Translator in manufacturing company.• Excellent command in Japanese language (JLPT N2 or higher)• Good command in Communication in English (TOEIC Score 600 up)Job Description:• Translate meeting and support member when communication with Japanese person• Translate business document from TH-JP-ENG• Make and summary report and also responsible for support department.• Other related tasks as assigned by Factory Manager.Location: Bangpakong, Chachengsao "
         Customer Service & Administrative Officer (English Skills) - รับนักศึกษาจบใหม่/Toeic 550 คะแนน        ,"[('admin-hr', 'administration-operation-clerical-support'), ('sales-cs-business-devpt', 'customer-service'), ('professional-services', 'translation')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ",['Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.'],"['s:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 ']","Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.Qualifications:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 "
         Customer Service & Administrative Officer (English Skills) - รับนักศึกษาจบใหม่/Toeic 550 คะแนน        ,"[('admin-hr', 'administration-operation-clerical-support'), ('sales-cs-business-devpt', 'customer-service'), ('professional-services', 'translation')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ",['Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.'],"['s:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 ']","Job DescriptionGiving information to clients (responding to enquiries) over the telephone about SGS services and forwarding all necessary.Carring out follow up on all enquiries to generate as many proposals as possible for training and certification activities.Carry out follow-up on all Public Training courses to ensure such courses are filled.Recording all client details and required follow-up and resultsof follow-up on the Certnet database.Coordinating clients to Sales Executive as per defined segment and marketing campaign.Effectively co-ordinate client needs and other information with all other members of the Sales team and other divisions with in SGS.Punctuality disciplined and focused in carrying out duties.Support to manage project and support Senior Sales as assignment.Qualifications:Bachelor’s degree in relevant discipline.0-2 years experience in administration.Good command of english,written/ spoken.Having skill in Microsoft Office (Word and Excel) and including report writing.Good personality/ Having service mind.Able to work under pressure.Interested candidate, please submit a full detail resume and must including current salary and expected salary with a recent photograph to the e-mail addressSGS (Thailand) Limited02-678-1813 ext. 1117 "
