job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         SERVICE MANAGER (Auxiliary Machinery/Cooling and Chiller systems)        ,"[('engineering', 'electrical-electronics'), ('engineering', 'maintenance'), ('engineering', 'mechanical')]",            Senior level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Salary: 120,000 – 160,000 Baht/Month plus other allowancesJob Description:Leading and managing a team of Service Engineers based in Thailand and South East Asia.Effectively manages team members, including technicians, advisors and sub-contractors, to ensure team objectives and service goals are being carried outDisplays extensive working knowledge of industry standards and practices, including product details and company services offeredOffers exemplary customer service, including maintaining and developing customer relationships and ensuring repeat customers by upselling products and services and taking care of any customer concerns or complaints quickly and professionally Assists with or performs administrative tasksDevelops and improves the service sales through sales of standard and customized service contracts, monitoring of spare parts price level, focus and strategic service campaigns aiming to increase the customer perception and satisfaction Develops and responsible of working knowledge of industry regulations, restrictions, and laws, and ensures service department adheres to all regulations across the entire south east of Asia or wherever the service team may be required to act Sets up and maintains service desk, including managing service desk team members and constantly evaluating desk efficiencyResolves service desk problems and improves current service desk methods to increase productivity and customer serviceMonitors department issues and client complaints to define patterns and work to lessen those recurring issuesRegularly audits work being done and customer service being provided to ensure all standards are met and that repair work is carried out effectively, correctly, and thoroughlyOversees team members performing inspections, preparing reports, and doing repairs; if necessary, carries out these job duties personally to ensure highest quality of work and maximum customer satisfaction ']","[':Thai nationality, MaleBachelor’s Degree in Mechatronics/Electrical/ Mechanical Engineering or related fieldAt least 5 years’ experience in service, maintenance (installation of machinery and troubleshooting)At least 3 years’ experience in manages team members, including technicians, advisors and sub-contractors.Able to travel in Asia Pacific and Europe.Good command in English both spoken and writtenLocation:BangkokWe invite qualified candidates to submit their resume stating their present and expected salary via""Apply Now""Please visit:https://www.facebook.com/FischerAndPartnersJobSearchAndExecutiveRecruitment/and click ""LIKE"" to receive updates on new job vacancies.Fischer & Partners Recruitment Thailand Office:Fischer & Partners Co., Ltd.55 Wave Place Building 21st Floor, Wireless Road, Lumpini, Pathumwan, Bangkok 10330https://www.fischerandpartners.com ']","Salary: 120,000 – 160,000 Baht/Month plus other allowancesJob Description:Leading and managing a team of Service Engineers based in Thailand and South East Asia.Effectively manages team members, including technicians, advisors and sub-contractors, to ensure team objectives and service goals are being carried outDisplays extensive working knowledge of industry standards and practices, including product details and company services offeredOffers exemplary customer service, including maintaining and developing customer relationships and ensuring repeat customers by upselling products and services and taking care of any customer concerns or complaints quickly and professionally Assists with or performs administrative tasksDevelops and improves the service sales through sales of standard and customized service contracts, monitoring of spare parts price level, focus and strategic service campaigns aiming to increase the customer perception and satisfaction Develops and responsible of working knowledge of industry regulations, restrictions, and laws, and ensures service department adheres to all regulations across the entire south east of Asia or wherever the service team may be required to act Sets up and maintains service desk, including managing service desk team members and constantly evaluating desk efficiencyResolves service desk problems and improves current service desk methods to increase productivity and customer serviceMonitors department issues and client complaints to define patterns and work to lessen those recurring issuesRegularly audits work being done and customer service being provided to ensure all standards are met and that repair work is carried out effectively, correctly, and thoroughlyOversees team members performing inspections, preparing reports, and doing repairs; if necessary, carries out these job duties personally to ensure highest quality of work and maximum customer satisfaction Qualification:Thai nationality, MaleBachelor’s Degree in Mechatronics/Electrical/ Mechanical Engineering or related fieldAt least 5 years’ experience in service, maintenance (installation of machinery and troubleshooting)At least 3 years’ experience in manages team members, including technicians, advisors and sub-contractors.Able to travel in Asia Pacific and Europe.Good command in English both spoken and writtenLocation:BangkokWe invite qualified candidates to submit their resume stating their present and expected salary via""Apply Now""Please visit:https://www.facebook.com/FischerAndPartnersJobSearchAndExecutiveRecruitment/and click ""LIKE"" to receive updates on new job vacancies.Fischer & Partners Recruitment Thailand Office:Fischer & Partners Co., Ltd.55 Wave Place Building 21st Floor, Wireless Road, Lumpini, Pathumwan, Bangkok 10330https://www.fischerandpartners.com "
         Instrument Engineer        ,"[('engineering', 'maintenance'), ('engineering', 'mechanical')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ","['Location: Sriracha ChonburiResponsibilitiesTo plan, organize, manage, and execute maintenance of Instrumenta to ensure to obtain maximum reliability, integrity and availability of equipment and minimize impact of process operation and performance as well as the efficiency of equipment to be improved or maintained at maximum.']","['sBachelor or Master degree in Instrument & Control EngineeringWelfareMedical InsuranceAccidental InsuranceLong Service EmblemCo-operativeClub & ActivitiesAll Positions RequiredGood command of English and computer literacy   TOEIC score of 550 is required.Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on www.thaioilgroup.comApply online :www.thaioilgroup.com or click ""Apply Now""Contact :Thaioil Group Recruitment TeamThaioil Group163/19 Moo 7 Tung- Sukla, Sriracha, Chonburi 20230Tel: 038-359-040, 038-408500 Ext. 6272-8Fax: 038-359-018 Ext. 6279Website: www.thaioilgroup.com ']","Location: Sriracha ChonburiResponsibilitiesTo plan, organize, manage, and execute maintenance of Instrumenta to ensure to obtain maximum reliability, integrity and availability of equipment and minimize impact of process operation and performance as well as the efficiency of equipment to be improved or maintained at maximum.QualificationsBachelor or Master degree in Instrument & Control EngineeringWelfareMedical InsuranceAccidental InsuranceLong Service EmblemCo-operativeClub & ActivitiesAll Positions RequiredGood command of English and computer literacy   TOEIC score of 550 is required.Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on www.thaioilgroup.comApply online :www.thaioilgroup.com or click ""Apply Now""Contact :Thaioil Group Recruitment TeamThaioil Group163/19 Moo 7 Tung- Sukla, Sriracha, Chonburi 20230Tel: 038-359-040, 038-408500 Ext. 6272-8Fax: 038-359-018 Ext. 6279Website: www.thaioilgroup.com "
         วิศวกรคลังสินค้า (นครสวรรค์)        ,"[('building-construction', 'architectural-services'), ('engineering', 'electrical-electronics'), ('engineering', 'mechanical')]",            Entry Level           ,            8 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],คุณสมบัติอายุ 32-42 ปีการศึกษาระดับปริญญาตรีขึ้นไป สาขาวิศวกรรมเครื่องกลหรือไฟฟ้ามีประสบการณ์อย่างน้อย 8 ปี ในสายงานที่เกี่ยวข้องมีทักษะในการออกแบบและตรวจสอบงานด้านวิศวกรรม/สถาปัตยกรรมให้ถูกต้องตามกฎหมายมีทักษะในการเลือกใช้วัสดุเพื่อใช้ในงานวิศวกรรมและสถาปัตยกรรมมีความสามารถในการใช้คอมพิวเตอร์ขั้นพื้นฐานสามารถทำงานประจำ/ต่างจังหวัดได้มีทักษะในการสื่อสารภาษาอังกฤษและขับรถยนต์ได้ จะพิจารณาเป็นพิเศษความรับผิดชอบหลักออกแบบ วางแผน วิเคราะห์ และหาแนวทางในการเลือกใช้วัตถุดิบต่าง ๆ ในเหมาะกับงาน สิ่งแวดล้อม และผู้คนที่จะมาใช้ชิ้นงานนั้นวงแผนบำรุงรักษาเชิงป้องกันแก่เครื่องจักรและอุปกรณ์ภายในศูนย์กำกับ ดูแล ปริมาณและประสิทธิภาพของเครื่องจักรและอุปกรณ์ให้เพียงพอต่อปริมาณงาน 
         Mechanical Engineer (Project Dept.)/วิศวกรเครื่องกล (ฝ่ายโครงการ)        ,"[('engineering', 'engineering-project-management'), ('engineering', 'mechanical')]",            Middle level           ,            3 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"Job DescriptionMeet with clients to take detailed ordering briefs and clarify specific requirements of each projectDevelop a detailed project plan to team memberManage project team member ( junior-engineer , project-coordinator , foreman , technician ) to achieve target on schedule , quality and budgetarySupport , coach and encourage team member to accomplish project goalManage project hand over process to customerCreate and maintain comprehensive documentation for project departmentMeasure project performance using appropriate tools and techniques for on going and completed projectPerform other related duties as assignedRequirementBachelor's Degree in engineering field of study or equivalent work experienceProven working experience inmultiple project management ( small to medium size project at the same time )Strong technical knowledge in engineering field ( mechanical and electrical field )Solid organizational skills including attention to detail and multitasking skillsExcellent written and verbal communication skills (client-facing and internal communication skills )Strong knowledge of Microsoft OfficeEnglish proficiency in writing and speakingGood knowledge of Autocad program "
         CD Analysis Supervisor        ,"[('engineering', 'electrical-electronics'), ('engineering', 'manufacturing-production'), ('engineering', 'mechanical')]",            Middle level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ",['Industry: ElectronicsSalary: negotiableLocation: ChonburiJob Description:Learn and analyze PCBA. NG. from customerRepair and make root cause feedback to customerMake analysis report submit to customerFeedback and educate to our production processCreate rule or make activity to production process for protection NG. in processSupport customer for analysis NG. product in process line of customerCreate tooling or jig tool for protection NG. in process'],"['sThai National, Male / Age 27-35Bachelor degree in Faculty of electronics engineeringAt least 2-3 years or more experience in Experience of PCBA. Circuit boardGood analysis product PCBA, circuit boardAble to communicate in English (speaking or writing)Good computer skills in MS Office, Word Excel, Power Point and etc.High responsible and positive thinkingInterested Candidates, please send your full resume in Word format in English along with your recent photo and expected salary to below contact details: Siam M&M Recruitment Co., Ltd55 Wave Place Building, 17th Floor, Room No. MT18, Wireless Road, Lumpini, Pathumwan Bangkok 10330, 02-1067790, www.siammandm.comTemporary Contact:K.Fonthip (081-2991671) or 02-1067790 ']","Industry: ElectronicsSalary: negotiableLocation: ChonburiJob Description:Learn and analyze PCBA. NG. from customerRepair and make root cause feedback to customerMake analysis report submit to customerFeedback and educate to our production processCreate rule or make activity to production process for protection NG. in processSupport customer for analysis NG. product in process line of customerCreate tooling or jig tool for protection NG. in processQualificationsThai National, Male / Age 27-35Bachelor degree in Faculty of electronics engineeringAt least 2-3 years or more experience in Experience of PCBA. Circuit boardGood analysis product PCBA, circuit boardAble to communicate in English (speaking or writing)Good computer skills in MS Office, Word Excel, Power Point and etc.High responsible and positive thinkingInterested Candidates, please send your full resume in Word format in English along with your recent photo and expected salary to below contact details: Siam M&M Recruitment Co., Ltd55 Wave Place Building, 17th Floor, Room No. MT18, Wireless Road, Lumpini, Pathumwan Bangkok 10330, 02-1067790, www.siammandm.comTemporary Contact:K.Fonthip (081-2991671) or 02-1067790 "
         Design Engineer (Body & Electrical) / Automotive Company / 30-40K / Good Bonus! @ Bangkhane        ,"[('engineering', 'electrical-electronics'), ('engineering', 'mechanical'), ('sciences-lab-researchdevelopment', 'research-development')]",            Entry Level           ,            2 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Design Engineer (Body & Electrical)Automotive Company@ BangkhanePosition:         1.Design Engineer for Body 2.Design Engineer for ElectricalNature Business:  Japanese Automotive CompanySalary:          THB 30,000-40,000 (Base + allowance)Working Location:Bangkhane, BangkokWorking Hour:    Mon- Fri 08:30 – 17:30Job Description:Mainly responsible for body partSkilled using Catia V5, CAD in Drawing (2D, 3D)Checking drawing for accuracy and errorsResolving design issues for customersAny as assigned by Manager']","[""s:Thai nationality, Male or Female , age not over 30 years oldBachelor’s degree in Mechanical or Electrical EngineerAt least 2 years experience as Design Engineer in automotive industryGood command in English (TOEIC 450 up), Japanese is an advantageHave knowledge in car structure (Able to change tire and car battery) and car accessoriesHave experience in CATIA V5 (Surface, Solid, Drawing, Analysis), able to use 2D, 3DGood skill in Ms.OfficeHaving driving's licenseInterested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms. Suchadaechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted ""]","Design Engineer (Body & Electrical)Automotive Company@ BangkhanePosition:         1.Design Engineer for Body 2.Design Engineer for ElectricalNature Business:  Japanese Automotive CompanySalary:          THB 30,000-40,000 (Base + allowance)Working Location:Bangkhane, BangkokWorking Hour:    Mon- Fri 08:30 – 17:30Job Description:Mainly responsible for body partSkilled using Catia V5, CAD in Drawing (2D, 3D)Checking drawing for accuracy and errorsResolving design issues for customersAny as assigned by ManagerQualifications:Thai nationality, Male or Female , age not over 30 years oldBachelor’s degree in Mechanical or Electrical EngineerAt least 2 years experience as Design Engineer in automotive industryGood command in English (TOEIC 450 up), Japanese is an advantageHave knowledge in car structure (Able to change tire and car battery) and car accessoriesHave experience in CATIA V5 (Surface, Solid, Drawing, Analysis), able to use 2D, 3DGood skill in Ms.OfficeHaving driving's licenseInterested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms. Suchadaechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted "
         Fresh Welcome ☆Test Engineer / Operator☆ Japanese Automotive / Good Bonus @ Bangkhane        ,"[('engineering', 'manufacturing-production'), ('engineering', 'mechanical'), ('engineering', 'others')]",            Entry Level           ,,Salary negotiable,"          Full Time, Permanent         ","['Test Engineer / OperatorJapanese Automotive CompanyBase 18,000 THB@ BangkhanePosition:Test Engineer / OperatorNature Business:Japanese Automotive CompanyBasic Salary:     THB 18,000 +Bonus + AllowanceWorking Location: Bangkhane, BangkokWorking Hour:    Mon- Fri 08.30-17:30Job Description:Mainly responsible for automotive testing (Rough road durability, Rough road brake, Pot Hall Brake, Curb Stone Durability, Skid, Limit grounding, Breakage of coil spring F/RR and etc.) Coordinate with Design Engineering DepartmentReport to Japanese Manager']","[""s:Thai Nationality, Only Male,age not over 30 yearsoldBachelor’s degree in EngineeringFresh graduated also welcome Good command in English (TOEIC 350 up)Good skill in Ms.Office Have driving's license Project management skill, leaders ship skill, Good communication skillInterested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms. Suchadaechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted ""]","Test Engineer / OperatorJapanese Automotive CompanyBase 18,000 THB@ BangkhanePosition:Test Engineer / OperatorNature Business:Japanese Automotive CompanyBasic Salary:     THB 18,000 +Bonus + AllowanceWorking Location: Bangkhane, BangkokWorking Hour:    Mon- Fri 08.30-17:30Job Description:Mainly responsible for automotive testing (Rough road durability, Rough road brake, Pot Hall Brake, Curb Stone Durability, Skid, Limit grounding, Breakage of coil spring F/RR and etc.) Coordinate with Design Engineering DepartmentReport to Japanese ManagerQualifications:Thai Nationality, Only Male,age not over 30 yearsoldBachelor’s degree in EngineeringFresh graduated also welcome Good command in English (TOEIC 350 up)Good skill in Ms.Office Have driving's license Project management skill, leaders ship skill, Good communication skillInterested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms. Suchadaechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted "
         Sales Engineer (Customer Service Consultant)_Bangkok        ,"[('engineering', 'electrical-electronics'), ('engineering', 'mechanical')]",            Senior level           ,            1 year experience           ,Salary negotiable,"          Full Time, Permanent         ","['Location : BangkokJob summary :-The Customer Consultants are a key point of contact for customers in assigned accounts or geographic area and provide both pre- and after-sales support. Responsible for developing long-term customer relationships and maximizing account penetration and customer retention through meeting their needs with the goal to maximize customer satisfaction and order acquisition in compliance with the company’s strategy. Customer Consultants combines technical knowledge, customer focus with sales skills and work closely with other departments and functions to provide best solutions and prompt resolutions to customers.JOB description:-Identifies potential opportunities with new customers and update customers on Service Valued Added Offering, such as TCS, AFD retrofit etc. Act as customers’ representative. Operate as the lead point of contact for any and all matters specific to the customersManaging a portfolio of accounts and utilizes account management process to identify key customers and to develop specific action plans to grow identified accountsIdentifies potential options that would be required to meet customer needs and work closely with Technical Support Team to make those options available to customersIdentify sales opportunities, elaborate proposals and coordinate other processes to ensure high level of customer satisfaction to build and maintain strong, long-lasting customer relationshipsEncourage customer growth and loyalty to the company through continuous support and customer assistance.Resolves customer complaints by investigating problems with internal stakeholders; develops, evaluates, and discusses possible solutions internally and make recommendation to customers.Organize regular Service Reviews with customers and Ops team on Hot jobs and critical issues.Understand customers / Vertical Market Needs and determines pricing and selling strategies.Prepares and reviews contract terms and conditions using standard Trane templates when applicable.Presents the proposal to the customer.Provides marketplace feedback, including competitive information, customer expectations, industry trends, etc.Organizing customers’ event and provide input to regular communication letter']","[' :-Bachelor’s degree in Mechanical or Electrical Engineering or higherExperience7-10 years in Sales, Service & Maintenance and General business administration of air-conditioning firm, of management level.Knowledge in HVAC System, Air-conditiongin background, Contracting Sales, Service would be advantageHave vision, initiative and an orientation towards delivering good service and achieving target results’ cost –conscious , team player and self-motivated , Management skillsStrong in computer and presentation skillsGood command ofThai Language and English communication TOEIC 500 UPGood personality and communicationOwn car and driving licenseHow to applyClick APPLY NOW for submit your applicationCareer paths filled with the best welfare benefit and professional training await the successful applicants, so, come and join us now !!! Interest candidates are invited to write in with full resume, stating your present and expected salary to address or E-mail below :Human Resources DepartmentTrane Thailand30th-31st Floor, Vanit Building II 1126/2 New Petchburi Road,Makkasan, Rachthevee, Bangkok 10400, ThailandTel : 662 761 1111 ext. 8903Website :tranethailand.com ']","Location : BangkokJob summary :-The Customer Consultants are a key point of contact for customers in assigned accounts or geographic area and provide both pre- and after-sales support. Responsible for developing long-term customer relationships and maximizing account penetration and customer retention through meeting their needs with the goal to maximize customer satisfaction and order acquisition in compliance with the company’s strategy. Customer Consultants combines technical knowledge, customer focus with sales skills and work closely with other departments and functions to provide best solutions and prompt resolutions to customers.JOB description:-Identifies potential opportunities with new customers and update customers on Service Valued Added Offering, such as TCS, AFD retrofit etc. Act as customers’ representative. Operate as the lead point of contact for any and all matters specific to the customersManaging a portfolio of accounts and utilizes account management process to identify key customers and to develop specific action plans to grow identified accountsIdentifies potential options that would be required to meet customer needs and work closely with Technical Support Team to make those options available to customersIdentify sales opportunities, elaborate proposals and coordinate other processes to ensure high level of customer satisfaction to build and maintain strong, long-lasting customer relationshipsEncourage customer growth and loyalty to the company through continuous support and customer assistance.Resolves customer complaints by investigating problems with internal stakeholders; develops, evaluates, and discusses possible solutions internally and make recommendation to customers.Organize regular Service Reviews with customers and Ops team on Hot jobs and critical issues.Understand customers / Vertical Market Needs and determines pricing and selling strategies.Prepares and reviews contract terms and conditions using standard Trane templates when applicable.Presents the proposal to the customer.Provides marketplace feedback, including competitive information, customer expectations, industry trends, etc.Organizing customers’ event and provide input to regular communication letterQualification :-Bachelor’s degree in Mechanical or Electrical Engineering or higherExperience7-10 years in Sales, Service & Maintenance and General business administration of air-conditioning firm, of management level.Knowledge in HVAC System, Air-conditiongin background, Contracting Sales, Service would be advantageHave vision, initiative and an orientation towards delivering good service and achieving target results’ cost –conscious , team player and self-motivated , Management skillsStrong in computer and presentation skillsGood command ofThai Language and English communication TOEIC 500 UPGood personality and communicationOwn car and driving licenseHow to applyClick APPLY NOW for submit your applicationCareer paths filled with the best welfare benefit and professional training await the successful applicants, so, come and join us now !!! Interest candidates are invited to write in with full resume, stating your present and expected salary to address or E-mail below :Human Resources DepartmentTrane Thailand30th-31st Floor, Vanit Building II 1126/2 New Petchburi Road,Makkasan, Rachthevee, Bangkok 10400, ThailandTel : 662 761 1111 ext. 8903Website :tranethailand.com "
         VRF Sales Engineer        ,"[('engineering', 'electrical-electronics'), ('engineering', 'mechanical'), ('sales-cs-business-devpt', 'technical-sales-sales-engineer')]",            Middle level           ,            2 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Location : BangkokJob summary :-Increase sales revenueTo replacement our sales engineer to support to VRF System, Unitary for Engineering Dealers including approach Architect and Designer for value added area.Provide field support to dealers, effectively resolving client issues relating to equipment faults, installation problems, client relationship and promotes Trane as being responsive, customerfocused and technically expert. Job Requirements :-Major responsibility on VRFinstallation systemCoordinate with owner, subcontractor and our existing staff to running contracting business.Special program or software use in HVAC installation system. They must be expert to following those programExpert on project Management and cost control.']","[""s :-Bachelor's degree in Mechanical Engineering or Electrical Filedexperience 2-3 yearsKnowledge in HVAC/VRF SystemGood command of English communicationGood personality and communicationExcellent in computer (MS-Office, presentation & spreadsheet software , Auto cad) and presentation skill are requiredActive personality with analytical mindPossess a car with valid license & willing travelHow to applyClick APPLY NOW for submit your applicationCareer paths filled with the best welfare benefit and professional training await the successful applicants, so, come and join us now !!! Interest candidates are invited to write in with full resume, stating your present and expected salary to address or E-mail below :Human Resources DepartmentTrane Thailand30th-31st Floor, Vanit Building II 1126/2 New Petchburi Road,Makkasan, Rachthevee, Bangkok 10400, ThailandTel : 662 761 1111 ext. 8903Website :tranethailand.com ""]","Location : BangkokJob summary :-Increase sales revenueTo replacement our sales engineer to support to VRF System, Unitary for Engineering Dealers including approach Architect and Designer for value added area.Provide field support to dealers, effectively resolving client issues relating to equipment faults, installation problems, client relationship and promotes Trane as being responsive, customerfocused and technically expert. Job Requirements :-Major responsibility on VRFinstallation systemCoordinate with owner, subcontractor and our existing staff to running contracting business.Special program or software use in HVAC installation system. They must be expert to following those programExpert on project Management and cost control.Qualifications :-Bachelor's degree in Mechanical Engineering or Electrical Filedexperience 2-3 yearsKnowledge in HVAC/VRF SystemGood command of English communicationGood personality and communicationExcellent in computer (MS-Office, presentation & spreadsheet software , Auto cad) and presentation skill are requiredActive personality with analytical mindPossess a car with valid license & willing travelHow to applyClick APPLY NOW for submit your applicationCareer paths filled with the best welfare benefit and professional training await the successful applicants, so, come and join us now !!! Interest candidates are invited to write in with full resume, stating your present and expected salary to address or E-mail below :Human Resources DepartmentTrane Thailand30th-31st Floor, Vanit Building II 1126/2 New Petchburi Road,Makkasan, Rachthevee, Bangkok 10400, ThailandTel : 662 761 1111 ext. 8903Website :tranethailand.com "
         Senior Mechanical Maintenance Engineer (Chonburi Plant)        ,"[('engineering', 'electrical-electronics'), ('engineering', 'maintenance'), ('engineering', 'mechanical')]",            Entry Level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ","[""Job PurposeSupervise a team of technicians to perform improvement and maintenance all machines to support manufacturing operation.Know troubleshooting and diagnostic techniques and equipment, principles of electronics, test procedures and requirements. Support the organizational goals in achieving total customer satisfaction. Key ResponsibilitiesImproves and maintains all tools and machines for a minimize downtime.Keeps track of all tools & machines data and spare parts for system record.Troubleshoot the most complex defects or errors using a wide range of techniques.Provides work guidance to technician.Knows your customer's expectations and drive section to meet them.Performs related work as assigned.Job ""]","['sEducation:Bachelor in Mechanical , Mechatronics engineering or ralatedExperience:At least5 years insemiconductor process and machine set up and operateSet up and optimize Datacon, K&S ,ASM wire bond die attached or other brand of machine with equivalentHas experience ralatedGold wire ,Die attached , UV cure, Aluminum wire bonding and Copper wire bondingRequired Skill : Good command of English , Computer program.We offer attractive compensation, benefits packages and career opportunities to the successful candidates. Interested applicants,Interested candidate please send your CV with your recent photo and your salary expectation via click ""Apply now"":Human Resources DepartmentFabrinet Company LimitedHemaraj Eastern Seaboard Industrial Estate 2 (Hemaraj ESIE 2)475 / 2 Moo 7, T. Klong kaeo, A. Ban Bung, Chonburi 20197, Thailand.Tel. (662) 524-9600 ext. 6471-6479Website:www.fabrinet.com ']","Job PurposeSupervise a team of technicians to perform improvement and maintenance all machines to support manufacturing operation.Know troubleshooting and diagnostic techniques and equipment, principles of electronics, test procedures and requirements. Support the organizational goals in achieving total customer satisfaction. Key ResponsibilitiesImproves and maintains all tools and machines for a minimize downtime.Keeps track of all tools & machines data and spare parts for system record.Troubleshoot the most complex defects or errors using a wide range of techniques.Provides work guidance to technician.Knows your customer's expectations and drive section to meet them.Performs related work as assigned.Job QualificationsEducation:Bachelor in Mechanical , Mechatronics engineering or ralatedExperience:At least5 years insemiconductor process and machine set up and operateSet up and optimize Datacon, K&S ,ASM wire bond die attached or other brand of machine with equivalentHas experience ralatedGold wire ,Die attached , UV cure, Aluminum wire bonding and Copper wire bondingRequired Skill : Good command of English , Computer program.We offer attractive compensation, benefits packages and career opportunities to the successful candidates. Interested applicants,Interested candidate please send your CV with your recent photo and your salary expectation via click ""Apply now"":Human Resources DepartmentFabrinet Company LimitedHemaraj Eastern Seaboard Industrial Estate 2 (Hemaraj ESIE 2)475 / 2 Moo 7, T. Klong kaeo, A. Ban Bung, Chonburi 20197, Thailand.Tel. (662) 524-9600 ext. 6471-6479Website:www.fabrinet.com "
