job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Business Intelligence Developer        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development'), ('information-technology', 'others')]",            Middle level           ,            3 years experience           ,Salary negotiable,"          Contract, Full Time, Permanent         ","['Job DescriptionsGather the requirements and develop the design for various reporting and dashboard applications and solutions.Designing analytical BI applications for clients, and frequently meet with data warehouse developers to discuss the project and with the end users to find out what their requirements are. Involved in the data modelling process and help optimize data models for BI implementations.Developing strategies for various BI solutions, analytics platforms and reporting.Design and implement enterprise data architectures for clients, and develop models for data governance. Your duties can include outlining quality processes and creating solutions for data conversion and integration, defining dashboard frameworks, and assist managing BI projects from the planning stage to end user deployment.']","['sBachelor Degree in Computer Science or a related discipline.At least 3 years of working experience in consulting and developing business intelligence report is a must.Familiar with designing and development modern BI Tool such as Qlik Sense, Qlikview, Tableau, or Power BI.Experiences in ETL is advantages.Experience in BI system server configuration and administration is a strong advantage.Good command of English.We offer attractive salary, and other fringe such as benefits as health insurance, provident fund, business traveling expense, local and abroad trainings, etc. Locus Telecommunication Inc Ltd.         CW Tower, Tower B, 19th Floor Unit B1901-02, Ratchadapisek Rd., Huai Khwang,Huai Khwang, Bangkok 10310                       T.02-989-3422 and02-989-3400  ']","Job DescriptionsGather the requirements and develop the design for various reporting and dashboard applications and solutions.Designing analytical BI applications for clients, and frequently meet with data warehouse developers to discuss the project and with the end users to find out what their requirements are. Involved in the data modelling process and help optimize data models for BI implementations.Developing strategies for various BI solutions, analytics platforms and reporting.Design and implement enterprise data architectures for clients, and develop models for data governance. Your duties can include outlining quality processes and creating solutions for data conversion and integration, defining dashboard frameworks, and assist managing BI projects from the planning stage to end user deployment.QualificationsBachelor Degree in Computer Science or a related discipline.At least 3 years of working experience in consulting and developing business intelligence report is a must.Familiar with designing and development modern BI Tool such as Qlik Sense, Qlikview, Tableau, or Power BI.Experiences in ETL is advantages.Experience in BI system server configuration and administration is a strong advantage.Good command of English.We offer attractive salary, and other fringe such as benefits as health insurance, provident fund, business traveling expense, local and abroad trainings, etc. Locus Telecommunication Inc Ltd.         CW Tower, Tower B, 19th Floor Unit B1901-02, Ratchadapisek Rd., Huai Khwang,Huai Khwang, Bangkok 10310                       T.02-989-3422 and02-989-3400  "
         Software Tester/ QA (Customer: Operations Excellence Team)        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development'), ('information-technology', 'testing-qa')]",            Entry Level           ,            3 years experience           ,Salary negotiable,"          Contract, Full Time, Permanent, Temporary         ","['Role Purpose:Designing and implementing software testing activities to ensure the quality of deliverablesReview requirements, specifications to provide timely and meaningful feedback in order to ensure that requirements stated are correct, unambiguous, and verifiableExecute test plans and create test reports to describe program evaluation, testing, and correctionCreate detailed, comprehensive and well-structured test plans and test cases for new or updated software projects to determine if the software will perform accurately and reliably according to documented requirements as well as established standards under both normal and abnormal conditionsEstimate, prioritize, plan, coordinate testing activities, and perform thorough regression testing when bugs are resolvedIdentify, record, document thoroughly and track defectsInvestigate the causes of non-conforming softwareSupport users by prepared manual guideline and train users for the enhancement or workaround solutions']","['sBachelor, software engineering or equivalent, or be a recognized expert in the fieldMinimum 3 - 5 years’ experience in software quality assuranceStrong knowledge of software tester or QA methodologies, tools and processesExperience in writing clear, concise and comprehensive test plans and test casesHands-on experience with both white box and black box testingHands-on experience with automated testing toolsSolid knowledge of SQL, Postman and scriptingStay up-to-date with new testing tools and test strategiesExperience with performance and/or security testing is a plusPrior software quality assurance experience in a web and mobile application development environmentGood analytical skillsHigh level of initiative with ability to self-manage.Strong interpersonal skills with ability to work both independently and as part of a team.Excellent written and verbal communication skills, with the ability to contribute to a collaborative working cultureBeing flexible and open to regular changesDesire to continue learning and improvingGood communication skills, with the ability to contribute to a collaborative working cultureGood verbal and written EnglishBasic knowledge of life insurance is an advantageInterested applicants are invited to submit the resume via ""Apply Now"" or to the address below :Prudential Life Assurance(Thailand) Public company Limited9/9 @ Sathorn Tower, 21th-27th floor,South Sathorn Road, Yannawa, Sathorn, Bangkok 10120Tel. 02-352-8113 ']","Role Purpose:Designing and implementing software testing activities to ensure the quality of deliverablesReview requirements, specifications to provide timely and meaningful feedback in order to ensure that requirements stated are correct, unambiguous, and verifiableExecute test plans and create test reports to describe program evaluation, testing, and correctionCreate detailed, comprehensive and well-structured test plans and test cases for new or updated software projects to determine if the software will perform accurately and reliably according to documented requirements as well as established standards under both normal and abnormal conditionsEstimate, prioritize, plan, coordinate testing activities, and perform thorough regression testing when bugs are resolvedIdentify, record, document thoroughly and track defectsInvestigate the causes of non-conforming softwareSupport users by prepared manual guideline and train users for the enhancement or workaround solutionsQualificationsBachelor, software engineering or equivalent, or be a recognized expert in the fieldMinimum 3 - 5 years’ experience in software quality assuranceStrong knowledge of software tester or QA methodologies, tools and processesExperience in writing clear, concise and comprehensive test plans and test casesHands-on experience with both white box and black box testingHands-on experience with automated testing toolsSolid knowledge of SQL, Postman and scriptingStay up-to-date with new testing tools and test strategiesExperience with performance and/or security testing is a plusPrior software quality assurance experience in a web and mobile application development environmentGood analytical skillsHigh level of initiative with ability to self-manage.Strong interpersonal skills with ability to work both independently and as part of a team.Excellent written and verbal communication skills, with the ability to contribute to a collaborative working cultureBeing flexible and open to regular changesDesire to continue learning and improvingGood communication skills, with the ability to contribute to a collaborative working cultureGood verbal and written EnglishBasic knowledge of life insurance is an advantageInterested applicants are invited to submit the resume via ""Apply Now"" or to the address below :Prudential Life Assurance(Thailand) Public company Limited9/9 @ Sathorn Tower, 21th-27th floor,South Sathorn Road, Yannawa, Sathorn, Bangkok 10120Tel. 02-352-8113 "
         Senior Developer - SCBAM        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development')]",            Middle level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Analyze, design, develop, implement, test, and maintain software applications in support of the achievement of business requirements. This includes junior team members management to ensure that the desired results are produced.Descriptions:Gather, analyst, design and encode business requirements by converting work flow information in functional specifications into computer language to ensure that the desired results are produced Test code throughout development life cycle to ensure that logic and syntax are correct, and that program results are accurateTrain and prepares instructional material for end users to ensure that they can operate new or modified programs follow the designed system flowsDiagnosis and troubleshooting of problem programs including guidance user and provide preventive solution to ensure that all systems operate smoothlyManage, provide guidance and review activities to junior team members to ensure that the desired results are producedParticipates in the evolution of company level best practices, standards, and policies as it related to software development']","['s:Bachelor’s degree in information technology, computer science, management information systems or related fieldsAt least 5 years working experience in information technology area; 3+ years of experience in Windows and Web Based programming (VB, C#, JAVA etc.)Comprehensive knowledge of information systems technology as well as understanding of developing strategic information requirements of Asset Management business Excellent knowledge in relational databases especially SQL ServerGood understanding of IT architecture and development best practicesEffective inter-personal and communication skills and the ability to interact professionally with a diverse group of users. ']","Analyze, design, develop, implement, test, and maintain software applications in support of the achievement of business requirements. This includes junior team members management to ensure that the desired results are produced.Descriptions:Gather, analyst, design and encode business requirements by converting work flow information in functional specifications into computer language to ensure that the desired results are produced Test code throughout development life cycle to ensure that logic and syntax are correct, and that program results are accurateTrain and prepares instructional material for end users to ensure that they can operate new or modified programs follow the designed system flowsDiagnosis and troubleshooting of problem programs including guidance user and provide preventive solution to ensure that all systems operate smoothlyManage, provide guidance and review activities to junior team members to ensure that the desired results are producedParticipates in the evolution of company level best practices, standards, and policies as it related to software developmentQualifications:Bachelor’s degree in information technology, computer science, management information systems or related fieldsAt least 5 years working experience in information technology area; 3+ years of experience in Windows and Web Based programming (VB, C#, JAVA etc.)Comprehensive knowledge of information systems technology as well as understanding of developing strategic information requirements of Asset Management business Excellent knowledge in relational databases especially SQL ServerGood understanding of IT architecture and development best practicesEffective inter-personal and communication skills and the ability to interact professionally with a diverse group of users. "
         ERP Manufacturing Consult Team Lead        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'it-project-management-team-lead'), ('information-technology', 'it-consulting')]",            Middle level           ,            8 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Responsibilities:-Team Lead in Implement and configuration the ERP Manufacturing applicationsDefining, analyze and mapping the needs of the client’s businessDesign business process flow to map with applications’ functionalitiesPrepare the customized specificationData conversion/migrationConduct project team member to meet project schedule and deliverablesProvide Helpdesk support']","['s :-Male or Female, Age 30-40 years old.Bachelor or Master Degree in IT or related fields.Minimum 8 years working experience in ERP Manufacturing application and at least 10 projects implementation and supportGood understanding of ERP Manufacturing System business processes, standards and practices of related applications.Good interpersonal and communication skills, analytical thinking and problem solving, and service-minded.Employee Benefits :-Social Security Fund.Group insurance :Life InsuranceAccident InsuranceHealth Insurance (IPD, OPD)Dental FeeSpecial payment for Ordination, Marriage, Childbirth, Death (Employee, Father, Mother, Husband, Wife and Children) and Special payment for Natural Disaster. Gift basket for inpatient case.Note Book and equipment.New year Party.Company Trip.Annual Bonus.Salary Adjustment.Moral Activity (Doo-Jit).Training and Seminar.Per-diem Allowance (Overnight stay in province).Travelling Expense (In case of working onsite).Annual holidays 10-17 working days per year after continuously work for 1 year.Public holidays of not less than 13 working days per year.Location:-Work atThai Wah Tower 1(MRTLumphini orBTSSala Daeng)Occasionally on customer site visits.Working Hour: Monday - Friday (8:30-18:00)Interested candidates please send your application letter with full resume, stating present and expected salaries, and enclosing a recent photograph byAPPLY NOW:ACTRAN SYSTEMS CO., LTD.21/22Thai Wah Tower 1, 9th Floor, South Sathorn Road, Tungmahamek, Sathorn,Bangkok 10120Tel :0-2679-1668Fax :0-2679-1687Website :www.actran.co.th ']","Responsibilities:-Team Lead in Implement and configuration the ERP Manufacturing applicationsDefining, analyze and mapping the needs of the client’s businessDesign business process flow to map with applications’ functionalitiesPrepare the customized specificationData conversion/migrationConduct project team member to meet project schedule and deliverablesProvide Helpdesk supportQualifications :-Male or Female, Age 30-40 years old.Bachelor or Master Degree in IT or related fields.Minimum 8 years working experience in ERP Manufacturing application and at least 10 projects implementation and supportGood understanding of ERP Manufacturing System business processes, standards and practices of related applications.Good interpersonal and communication skills, analytical thinking and problem solving, and service-minded.Employee Benefits :-Social Security Fund.Group insurance :Life InsuranceAccident InsuranceHealth Insurance (IPD, OPD)Dental FeeSpecial payment for Ordination, Marriage, Childbirth, Death (Employee, Father, Mother, Husband, Wife and Children) and Special payment for Natural Disaster. Gift basket for inpatient case.Note Book and equipment.New year Party.Company Trip.Annual Bonus.Salary Adjustment.Moral Activity (Doo-Jit).Training and Seminar.Per-diem Allowance (Overnight stay in province).Travelling Expense (In case of working onsite).Annual holidays 10-17 working days per year after continuously work for 1 year.Public holidays of not less than 13 working days per year.Location:-Work atThai Wah Tower 1(MRTLumphini orBTSSala Daeng)Occasionally on customer site visits.Working Hour: Monday - Friday (8:30-18:00)Interested candidates please send your application letter with full resume, stating present and expected salaries, and enclosing a recent photograph byAPPLY NOW:ACTRAN SYSTEMS CO., LTD.21/22Thai Wah Tower 1, 9th Floor, South Sathorn Road, Tungmahamek, Sathorn,Bangkok 10120Tel :0-2679-1668Fax :0-2679-1687Website :www.actran.co.th "
         Application Architect        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development'), ('information-technology', 'application-specialist-network')]",            Entry Level           ,            5 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Job Summary:This position is responsible for fully engaging in architecting digital platform to support future growth of SCB digital channels and providing technical solutions, prototyping and guiding to software development teams that provide top class services to support the best digital banking solutions in ThailandJob Description:Build and integrating systems to meet the business’s needs and resolving technical problems as they ariseContinually research current and emerge technologies and proposing changes when/where neededDevelop prototypes and present to management and development teamAssess the business impact that certain technical choices have assessed the systems architecture currently in place and working with technical staff (e.g. Developer, DevOps, Infrastructure Engineer, DBA) to recommend solutions to improve itDrive continuous improvement plans in software and infrastructure architectureInform various stakeholders about any problems with the current technical solutions being implementedExplore opportunities and maintaining personal networks to add value to job accomplishments']","[':Bachelor or Master’s Degree in IT, Computer science, Computer engineer, or a relevant fieldAt least 5 years of experience in software developmentExperience in using Message Queue / Kafka to solve integration problem, cloud providers and services (AWS / Azure / GCP), programming languages (Java, NodeJS, Golang), container platforms (Docker, Kubernetes), infrastructure design and sizingExperience in working with SQL/NoSQL Database (e.g. MySQL, MongoDB)Good understanding on network security, Enterprise Integration Pattern, Microservice ArchitectureExperience in mobile and web development is a plus (iOS, Android, HTML5, CSS, e.g.)Confidence to challenge the status quo, communicate new ideas, and provide informed opinionsStrong presentation and modeling, interpersonal skills, Potential to motivate and cultivate teamGood command of English in writing and speaking ']","Job Summary:This position is responsible for fully engaging in architecting digital platform to support future growth of SCB digital channels and providing technical solutions, prototyping and guiding to software development teams that provide top class services to support the best digital banking solutions in ThailandJob Description:Build and integrating systems to meet the business’s needs and resolving technical problems as they ariseContinually research current and emerge technologies and proposing changes when/where neededDevelop prototypes and present to management and development teamAssess the business impact that certain technical choices have assessed the systems architecture currently in place and working with technical staff (e.g. Developer, DevOps, Infrastructure Engineer, DBA) to recommend solutions to improve itDrive continuous improvement plans in software and infrastructure architectureInform various stakeholders about any problems with the current technical solutions being implementedExplore opportunities and maintaining personal networks to add value to job accomplishmentsQualification:Bachelor or Master’s Degree in IT, Computer science, Computer engineer, or a relevant fieldAt least 5 years of experience in software developmentExperience in using Message Queue / Kafka to solve integration problem, cloud providers and services (AWS / Azure / GCP), programming languages (Java, NodeJS, Golang), container platforms (Docker, Kubernetes), infrastructure design and sizingExperience in working with SQL/NoSQL Database (e.g. MySQL, MongoDB)Good understanding on network security, Enterprise Integration Pattern, Microservice ArchitectureExperience in mobile and web development is a plus (iOS, Android, HTML5, CSS, e.g.)Confidence to challenge the status quo, communicate new ideas, and provide informed opinionsStrong presentation and modeling, interpersonal skills, Potential to motivate and cultivate teamGood command of English in writing and speaking "
         Mobile Developer        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development'), ('information-technology', 'application-specialist-network')]",            Entry Level           ,            2 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Job Summary:This role is Android/iOS mobile application developer to deliver a new digital banking service รn Digital Technology team. Team aims to deliver product that improve the current bank services, product offering and expand innovation to millions of SCB customers.Job Description:Build cutting edge Android/iOS application and backend server that serves financial needs for millions usersCollaborate closely with other product owner, designer, QA engineer to deliver productBecome a valued member of self-organized and cross- functional teamWork in an Agile environment that values programmer practices like test driven development (TDD), Pair Programming, and continuous integration (CI) based on Extreme Programming (XP) methodologyContribute to a very open, collaborative, and high-energy environment']","[':Bachelor or Master’s Degree in IT, Computer science, Computer engineer, or a relevant fieldAt least 2 years’ experience in creating disruptive and innovative application for financial industryPassionate developer with expertise in developing native applications for the Android (Java), and/or iOS (Objective-C, Swift)Familiar and experienced with mobile backend server and database Understand design patterns and Object-Oriented design for Mobile application Care about quality and you know what it means to ship high quality code Eager and passionateto learn new things Interest in or experience of Agile Methodologies  ']","Job Summary:This role is Android/iOS mobile application developer to deliver a new digital banking service รn Digital Technology team. Team aims to deliver product that improve the current bank services, product offering and expand innovation to millions of SCB customers.Job Description:Build cutting edge Android/iOS application and backend server that serves financial needs for millions usersCollaborate closely with other product owner, designer, QA engineer to deliver productBecome a valued member of self-organized and cross- functional teamWork in an Agile environment that values programmer practices like test driven development (TDD), Pair Programming, and continuous integration (CI) based on Extreme Programming (XP) methodologyContribute to a very open, collaborative, and high-energy environmentQualification:Bachelor or Master’s Degree in IT, Computer science, Computer engineer, or a relevant fieldAt least 2 years’ experience in creating disruptive and innovative application for financial industryPassionate developer with expertise in developing native applications for the Android (Java), and/or iOS (Objective-C, Swift)Familiar and experienced with mobile backend server and database Understand design patterns and Object-Oriented design for Mobile application Care about quality and you know what it means to ship high quality code Eager and passionateto learn new things Interest in or experience of Agile Methodologies  "
         3D Animation (Rigging)        ,"[('media-advertising', 'creative-design'), ('design', 'graphics'), ('information-technology', 'application-specialist-software')]",            Middle level           ,            1 year experience           ,Salary negotiable,          Full Time         ,[],[],"Responsibilities:Animates realistic, story-driven character actions that are exciting, emotional, and compelling.Experience and understanding of setup character rigging in both anatomy and deformation of human and creatureAnimates creatures, props, vehicles, and cameras, as well as actions based on storyboards, script pages or descriptions.Creates scene layouts using a library of assets.Composes and animates cameras in a cinematic style.Works closely with 3D artists, leads and the animation supervisor to ensure the clients’ requirements are met.Works under guidance of the senior 3D artists to grow and develop the business, as well as implement working methodologies, manage large projects, and coordinate the visual effects output and quality control. Works with lead animator to ensure timely completion of character assets at the desired quality bar.Serves as an active participant in team art discussions, critiques, and reviews.Requirements:Bachelor’s degree in animation or computer graphics1-3 years’ 3D animation experienceFamiliarity with MayaFamiliarity with experience in WindowsGeneral knowledge of Photoshop, Illustrator, 3dsMaxs , Maya , Blender ,etcAn understanding of aspect dynamics, animation rigging/set-up, and 3D character animationKnowledge of the software and hardware used in the post-production processUnderstanding of the Visual Effects and associated pipelinesWelfare:Annual leave (6 – 15 days, based on service year and effective after probation period)National Public Holidays (15 days per year)Social SecurityGroup accident and health insuranceAnnual medical check-upIn-house and off house trainingExtra 15 days maternity leave with pay apart from 90 days according to the Labor ProtectionActCompany uniform (polo shirts)Other subsidies, such as funeral and weddingNew Year party and annual trip (domestic and oversea)สนใจสมัครงาน คลิกAPPLY NOWExp Group Co.,LTD "
         Java Programmer (Contract) @Thailand Cultural Centre        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'dba'), ('information-technology', 'programming-software-development')]",            Middle level           ,,Salary negotiable,          Contract         ,[''],"[""s:Thai nationality only.Bachelor's Degree or higher in Computer Science, Computer Engineering or other IT related fields.At least 3 years experienced in programming skill for Software Developer PositionExperience 3 years in Programming languages :Java / Angular 5 / JavaScript CSS / Hibernate / Spring / Struts Database: PostgreSQL, MS SQL, My SQL OS: Linux (Ubuntu) / Windows / Mobile iOS & AndroidService mind with positive attitude with strong interpersonal & communication skills.Job Description:Develop program with Java Technology. Interested applicants should submit your CV stating qualification, previous work experience and position applied for along with a recent photograph to:Extend IT Resource Co., Ltd. ""]","Qualifications:Thai nationality only.Bachelor's Degree or higher in Computer Science, Computer Engineering or other IT related fields.At least 3 years experienced in programming skill for Software Developer PositionExperience 3 years in Programming languages :Java / Angular 5 / JavaScript CSS / Hibernate / Spring / Struts Database: PostgreSQL, MS SQL, My SQL OS: Linux (Ubuntu) / Windows / Mobile iOS & AndroidService mind with positive attitude with strong interpersonal & communication skills.Job Description:Develop program with Java Technology. Interested applicants should submit your CV stating qualification, previous work experience and position applied for along with a recent photograph to:Extend IT Resource Co., Ltd. "
         Developer / Senior Developer (C#.NET)(Contact)(22K-75K)        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'programming-software-development')]",            Entry Level           ,,Salary negotiable,          Contract         ,"['Responsibilities :Develop and maintenance of pragmatic high quality software to support business requirement.Work with technology team to build a maintainable technology infrastructure including build & testing environment.Contribute to designing and building production systems on Client/Server and web application.Compose system design documents such as database diagram, user manual.Execute Unit Test and System Integration Test.Cooperate with other teams to work with their backend systems.']","[' :Bachelor’s Degree or higher in Computer Engineering, Computer Science, Information Technology or related field.At least 0 – 5 years’ experience in C#.NET DeveloperHaving experience in .NET Framework .NET Core Framework, MVC...etc. is a plus.Having experience in MSSQL,MySQL, SQL server, Oracle...etc.Can work as a team, must be able to work under extremely high pressure, excellent communications and interpersonal skill.Interested applicants should submit your CV stating qualification, previous work experience and position applied for along with a recent photograph to:Extend IT Resource Co., Ltd. ']","Responsibilities :Develop and maintenance of pragmatic high quality software to support business requirement.Work with technology team to build a maintainable technology infrastructure including build & testing environment.Contribute to designing and building production systems on Client/Server and web application.Compose system design documents such as database diagram, user manual.Execute Unit Test and System Integration Test.Cooperate with other teams to work with their backend systems.Qualification :Bachelor’s Degree or higher in Computer Engineering, Computer Science, Information Technology or related field.At least 0 – 5 years’ experience in C#.NET DeveloperHaving experience in .NET Framework .NET Core Framework, MVC...etc. is a plus.Having experience in MSSQL,MySQL, SQL server, Oracle...etc.Can work as a team, must be able to work under extremely high pressure, excellent communications and interpersonal skill.Interested applicants should submit your CV stating qualification, previous work experience and position applied for along with a recent photograph to:Extend IT Resource Co., Ltd. "
         System Engineer ประจำกรมสรรพสามิต-สีลม        ,"[('information-technology', 'application-specialist-software'), ('information-technology', 'hardware'), ('information-technology', 'security')]",            Entry Level           ,            4 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Superior :Project ManagerSubordinate : -/-Work location : สีลม-กรมสรรพสามิตWork day : Monday- Friday, 8.30 - 17.30Job Descriptionดูแล ตรวจสอบความเรียบร้อย ความถูกต้องของอุปกรณ์เครื่อง Server ต่างๆ เช่น HP, IBM, Huaweiดูแล ตรวจสอบความเรียบร้อย ความถูกต้องของอุปกรณ์เครื่อง Network ต่างๆ ได้ เช่น Cisco, HP, F5ดำเนินการดูแล Hardware และ Software ทั้งด้าน Installation และ Upgradeจัดทำเอกสารการ Configuration หรือเอกสารอ้างอิงอื่นๆ ที่เกี่ยวข้อง']","['สัญชาติไทย อายุ 27 - 30 ปีปริญญาตรีขึ้นไป ในสาขา Computer Science, Software Engineer หรือสาขาอื่นๆ ที่เกี่ยวข้องประสบการณ์ในสายงาน System Engineer อย่างน้อย 4 ปีมีความรู้ด้านระบบปฏิบัติการทั้ง WindowsและLinuxมีความรู้ด้าน OracleและSQL Databaseมีความรู้ด้าน IT Infrastructure (Basic Networking, Server, Storage, Virtualization, Web Server)มีความรู้ด้าน IT Securityมีความรู้ด้าน Data Management tool เช่น Backup software เป็นต้นพิจารณาเป็นพิเศษหากได้รับ Certificate MCSE/MCSA Windows Server 2012 หรือ Red Hat Certified System Engineer/Administrator (RHCE /RHCSA)บุคลิก และมนุษยสัมพันธ์ดี รักการเรียนรู้สามารถทำงานภายใต้แรงกดดันได้สามารถเดินทางไปปฏิบัติงานต่างจังหวัดได้ โดยเดินทางไปพร้อมกับทีม (เป็นครั้งคราว)For interested candidate, please submit your updated CV with full details of working experience, stating present and expected salary together with recent photo by click""Apply Now""All applications would be treated with the strictest confidentiality.Chanwanich GroupSilom (Head office):Kongboonma Building, 699 Silom Road, Bangrak, Bangkok 10500Phrapradaeng Factory:Suksawad Rd., Pakklong Bang pla kot, Phrasamutchedi, SamutprakarnSinsakhon Factory:Sinsakhon Printing City & Industrial Estate, Samutsakhonwww.chanwanich.tech|www.witsco.biz|www.chanwanich.comFind us on Line application:“@chanwanich” ']","Superior :Project ManagerSubordinate : -/-Work location : สีลม-กรมสรรพสามิตWork day : Monday- Friday, 8.30 - 17.30Job Descriptionดูแล ตรวจสอบความเรียบร้อย ความถูกต้องของอุปกรณ์เครื่อง Server ต่างๆ เช่น HP, IBM, Huaweiดูแล ตรวจสอบความเรียบร้อย ความถูกต้องของอุปกรณ์เครื่อง Network ต่างๆ ได้ เช่น Cisco, HP, F5ดำเนินการดูแล Hardware และ Software ทั้งด้าน Installation และ Upgradeจัดทำเอกสารการ Configuration หรือเอกสารอ้างอิงอื่นๆ ที่เกี่ยวข้องQualificationสัญชาติไทย อายุ 27 - 30 ปีปริญญาตรีขึ้นไป ในสาขา Computer Science, Software Engineer หรือสาขาอื่นๆ ที่เกี่ยวข้องประสบการณ์ในสายงาน System Engineer อย่างน้อย 4 ปีมีความรู้ด้านระบบปฏิบัติการทั้ง WindowsและLinuxมีความรู้ด้าน OracleและSQL Databaseมีความรู้ด้าน IT Infrastructure (Basic Networking, Server, Storage, Virtualization, Web Server)มีความรู้ด้าน IT Securityมีความรู้ด้าน Data Management tool เช่น Backup software เป็นต้นพิจารณาเป็นพิเศษหากได้รับ Certificate MCSE/MCSA Windows Server 2012 หรือ Red Hat Certified System Engineer/Administrator (RHCE /RHCSA)บุคลิก และมนุษยสัมพันธ์ดี รักการเรียนรู้สามารถทำงานภายใต้แรงกดดันได้สามารถเดินทางไปปฏิบัติงานต่างจังหวัดได้ โดยเดินทางไปพร้อมกับทีม (เป็นครั้งคราว)For interested candidate, please submit your updated CV with full details of working experience, stating present and expected salary together with recent photo by click""Apply Now""All applications would be treated with the strictest confidentiality.Chanwanich GroupSilom (Head office):Kongboonma Building, 699 Silom Road, Bangrak, Bangkok 10500Phrapradaeng Factory:Suksawad Rd., Pakklong Bang pla kot, Phrasamutchedi, SamutprakarnSinsakhon Factory:Sinsakhon Printing City & Industrial Estate, Samutsakhonwww.chanwanich.tech|www.witsco.biz|www.chanwanich.comFind us on Line application:“@chanwanich” "
