job_title,job_categories,career_level,experience_year,salary,employment_type,job_responsibilities,job_qualifications,job_description
         Business Manager – Nespresso        ,"[('sales-cs-business-devpt', 'business-development'), ('management', 'general-management'), ('sales-cs-business-devpt', 'channel-distribution')]",            Senior level           ,            7 years experience           ,Salary negotiable,          Full Time         ,[],[],"AtNespresso, our mission is to create the highest quality, most sustainable cup of coffee. By caring for our employees, our farmers, the environment and our customers, we are dedicated to connecting our community with the best possible products and customer experiences.Nespresso Thailand is a young and fast growing market and we are looking for an experiencedBusiness Operations Manager who would play a key role in enabling the B2C business by doing analysis and driving activities that will improve sales performance across Retail, Trade and eCommerce, and to provide business support in terms of project management, workforce management and third party vendor management to drive efficiency across the B2C sales channels.The main deliverables of this role include:A)Channel performance analysis and business planningAnalyze and identify channel development and trend.Develop and implement new sales channel/Retail or Trade concept, to ensure optimisation of sales and service coverage for the entire network.B)Project and workforce managementManage new business development for Boutique (e.g. new Boutique opening, Boutique renovation and opening of Recruitment Booths) and Trade (e.g. new POS expansion, mobile tasting, in-store activities).Establish strong partnership with Landlords and manage the negotiation of rental terms and agreement of Boutiques, Recruitment Booths and Trade.Manage good working relationship with Third Party Providers to ensure Trade and Boutique projects are delivered in adherence to budget, schedule and scope.Facilitate multi-channel workforce management, including Third Party workforce.C)Third Party ManagementEffectively manage Third Party Providers and evaluate actual performance against the pre-defined expectation, proactively identify any potential problem, and determine the right course of action to mitigate risk.Monitor the ways of working of Third Party Providers to ensure that it is in line with the Nespresso brand purpose and compliant to Nestle standards and policies.Collaborate with Procurement and Legal to ensure that Service Level Agreements with Third Party Providers are negotiated in the best interest of the Company.D)Drive proposed activities, provide other business support and implementation merchandising initiativesProvide insight and recommendation to drive additional traffic and sales, both on- and offline.Liaise and collaborate with Marketing Team to develop the optimum acquisition and activation strategy.Deliver back-office support, including the alignment of internal communication.Provide business excellence support (i.e. process and tools)Implement merchandising initiatives in the B2C Channels, both on- and offlineThe ideal candidate should have:Experience in Partnership Management/3rd Party Management/Field Sales Management.Strong development, implementation and planning capabilities.Strong project management skill and the ability to manage complex tasks.Excellent communication and negotiation skills.Extensive organisational and leadership experience.Learn more about working in Nespresso by visiting our website:https://www.nespresso.com/careers/?m=TH&l=EN#/ "
"         Engineering & Business Development Manager (,FPSO, offshore wind , Renewable energy, ) Overall 250 K        ","[('sales-cs-business-devpt', 'business-development'), ('engineering', 'energy-natural-resources'), ('engineering', 'engineering-project-management')]",            Senior level           ,            19 years experience           ,Salary negotiable,          Permanent         ,"[""Engineering ManagerPosition: Engineering ManagerDirect Report to: Managing DirectorEmployment Status: PermanentAccountabilityThe jobholder is accountable for engineering execution, maintaining budget set and agreed, and meeting targets and goals set by projectsIn addition, jobholder is to support business development team in growing local engineering market.Responsibilities• Establish Engineering strategy and annual basis actual plan to comply with company strategy• Carry out approved department execution plans in accordance with relevant specifications, statutory and other contractual requirements with due regard to safety, operability, constructability and installation aspects.• Establish and develop planning, methods, procedures and work instruction in order to meet project's requirements• Develop personnel competence level to carry out studies, tenders and projects.• Establish business development and marketing strategy including annual basis actual plan to comply with company strategy.• Find and evaluate possible projects, both internal in company and external, which are within the given strategy.• Continuously check/report opportunities of interest in the region, SE Asia, for other company units• Establish contact with potential new clients and maintain contact with key present clients• Develop and maintain prospect lists.• Cooperate with applicable projects on debriefing with clients during and/or after projects• Cooperate with construction, engineering and procurement on improving competitive position.""]","[':• Bachelor or master degree in Engineering or related field• Oil&Gas, offshore wind and energy business background is advantage• Minimum 20 years of experience in Engineering• Minimum 7 years of experience in management level• Computer literacy on MS office• Good communication skills in English -: listening, speaking, reading and writing• Strong interpersonal, leadership, communication, cooperation and hard working• Strong willed, flexible, driven for achievements and result oriented• Positive attitude and team orientatedPlease send resume toCChadavipoo @ fircroft . com (อีเมลติดกันหมด)Fircroft Thailand22nd Floor, 2202 Pacific Place II Building, 142Sukhumvit Road, Bangkok,, Thailand 10110  Contact K Chairat Chadavipoo  02 653 2947 Ext 136RMS 224047 ']","Engineering ManagerPosition: Engineering ManagerDirect Report to: Managing DirectorEmployment Status: PermanentAccountabilityThe jobholder is accountable for engineering execution, maintaining budget set and agreed, and meeting targets and goals set by projectsIn addition, jobholder is to support business development team in growing local engineering market.Responsibilities• Establish Engineering strategy and annual basis actual plan to comply with company strategy• Carry out approved department execution plans in accordance with relevant specifications, statutory and other contractual requirements with due regard to safety, operability, constructability and installation aspects.• Establish and develop planning, methods, procedures and work instruction in order to meet project's requirements• Develop personnel competence level to carry out studies, tenders and projects.• Establish business development and marketing strategy including annual basis actual plan to comply with company strategy.• Find and evaluate possible projects, both internal in company and external, which are within the given strategy.• Continuously check/report opportunities of interest in the region, SE Asia, for other company units• Establish contact with potential new clients and maintain contact with key present clients• Develop and maintain prospect lists.• Cooperate with applicable projects on debriefing with clients during and/or after projects• Cooperate with construction, engineering and procurement on improving competitive position.Qualification:• Bachelor or master degree in Engineering or related field• Oil&Gas, offshore wind and energy business background is advantage• Minimum 20 years of experience in Engineering• Minimum 7 years of experience in management level• Computer literacy on MS office• Good communication skills in English -: listening, speaking, reading and writing• Strong interpersonal, leadership, communication, cooperation and hard working• Strong willed, flexible, driven for achievements and result oriented• Positive attitude and team orientatedPlease send resume toCChadavipoo @ fircroft . com (อีเมลติดกันหมด)Fircroft Thailand22nd Floor, 2202 Pacific Place II Building, 142Sukhumvit Road, Bangkok,, Thailand 10110  Contact K Chairat Chadavipoo  02 653 2947 Ext 136RMS 224047 "
         Business Development - Tutor agency [Up to 60K]        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'sales-management'), ('sales-cs-business-devpt', 'others')]",            Entry Level           ,            2 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"Client business:Education technology company that applies machine learning and mobile cloud services to make education more effective, personalised, and accessible by connecting students in needs with qualified tutor within seconds.Location:Phra Khanong(BTS Onnut)Work Hours: 9:00 AM – 18:00 PM (Monday – Friday)Bonus:TBCJob descriptions:Acquire new business partner - Tutor agency to join their platformBe able to do sales runs and pitch the productIdentify new market opportunities and proactively seek and acquisition of brand partnership opportunities.Develop new business opportunities by leveraging off both established and prospective client relationshipsAccount Management and development of our existing customer baseDevelop, improve and maintain partnership with local partner and vendorManage and drive company business for the execution of all the sales plans and marketing campaigns.Build relationships with customers and follow up in order to meet new demands of the market.Keep tracking and promoting products via online means.Manage inventory, summarize sales reportsRequirements:2-3 years' experience in B2B salesSolid experience in hunting and acquiring new partnersGood to have education agency background but not limitedComfortable to use English for internal communicationInterested in startup companySelf-driven*All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visitwww.kellyservices.co.thfor a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know.**********************************Kelly Services Staffing & Recruitment (Thailand) Co., Ltd.(A PERSOLKELLY Company)27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | ThailandEmail: Suttiporn_Khriengprinyakich “@” kellyservices.co.thTel: 083-009-1602 (Chris) "
         Country Manager - Mobile Phones / Telecommunications        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'channel-distribution'), ('sales-cs-business-devpt', 'sales-management')]",            Senior level           ,            10 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[]," As Country Manager you will develop a holistic yearly country strategy, encompassing channel, retail operations, marketing and product portfolio, tomaximize revenue and market share in the country.  Client DetailsOur client designs, develops, manufactures, and sells personal computers, tablet computers, smartphones, workstations, servers, electronic storage devices, IT management software, and smart televisions. It is one of the world's largest personal computer vendors by unit sales.DescriptionDevelop holistic yearly country strategy, encompassing channel, retail operations, marketing and product portfolio, to maximize revenue and market share in the country  Define and oversee execution of quarterly plans of sales, retail and marketing to achieve quarterly sales quota, retail and marketing KPIs  Work with AP HQ 4P team to develop product pricing strategy by providing input regarding customer buyer values and competitive forces in the marketplace  Drive alignment with AP HQ Retail and Marketing functions and execute regional initiatives and campaigns per guidance  Build relationships with key telco partners, distributors and retailers; play an active role in obtaining feedback from customers and field sales teams and relay information to product management to help assess and determine future product requirements and direction.  Effective people management in country, including building up high-productivity team, developing leadership skills for people manager, keeping team motivated and committedProfileMore than 10 years Channels and Sales management experience  Solid understanding of Mobile industry and local channel dynamics  Proven track record in sales and marketing management  Experience of C-level relationship management  Result Driven  Proven track record of people management and leadership skills  Excellent communicator and influencerJob OfferGood salary package.Powerful brand.Employer of choice.Page Group Thailand is acting as an Employment Agency in relation to this vacancy. "
         Good Benefits! ★Technical Sales ★ / Electronic Company @ BTS Rajdamri        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'customer-service'), ('sales-cs-business-devpt', 'sales-administration')]",            Entry Level           ,            1 year experience           ,Salary negotiable,"          Full Time, Permanent         ","['★TechnicalSales★Trading Electronic Company20,000-35,000 THB@ BTS Rajdamri-------------------------------------------------------------Position:         Technical SalesNature Business:  Electronics BusinessWorking Location:  BTS Rajdamri, BangkokWorking Hour:    Mon- Fri 08.30-17.30Salary:           20,000-35,000 THB (depends on experience)Job Description:Visit customer with sales staff and have presentation about product or answer questions from customerSometimes visit customer by oneself and do salesMake quotation or any sales related documentsMainly customers are in Industry Park (Ayutthaya, Nakornnayok, Samutprakarn, Rayong)Drive company car']","['s:Thainationality, Male or Female, age not over 30 yearsoldBachelor’s degree in any related fieldMust have knowledge about capacitorMust have driving licenseStrong negotiation skill, Integrated system solutionsInterested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms. Sutatipechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted ']","★TechnicalSales★Trading Electronic Company20,000-35,000 THB@ BTS Rajdamri-------------------------------------------------------------Position:         Technical SalesNature Business:  Electronics BusinessWorking Location:  BTS Rajdamri, BangkokWorking Hour:    Mon- Fri 08.30-17.30Salary:           20,000-35,000 THB (depends on experience)Job Description:Visit customer with sales staff and have presentation about product or answer questions from customerSometimes visit customer by oneself and do salesMake quotation or any sales related documentsMainly customers are in Industry Park (Ayutthaya, Nakornnayok, Samutprakarn, Rayong)Drive company carQualifications:Thainationality, Male or Female, age not over 30 yearsoldBachelor’s degree in any related fieldMust have knowledge about capacitorMust have driving licenseStrong negotiation skill, Integrated system solutionsInterested candidates are invited to write in with full resume (MS Word Only), stating present and expected salaries, and enclosing a recent photograph to the address below:Contact Person: Ms. Sutatipechoas Recruitment (Thailand) Co., Ltd.10 fl., alma link bldg., 25 soi chidlom, ploenchit rd.www.echoas.asiaonly shortlist candidates will be contacted "
         SALES DIRECTOR – FOOD INGREDIENTS / OILS / FATS         ,"[('sales-cs-business-devpt', 'business-development'), ('sciences-lab-researchdevelopment', 'food-science'), ('sales-cs-business-devpt', 'sales-management')]",            Senior level           ,            8 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Our client is an international food / confectionery products company headquartered in Europe that produces top quality primary ingredients, semi-finished and finished products for all a large majority of the world’s most popular food companies. With annual revenues exceeding 1.2 Billion Euros, our client has built up an extensive network of distributors and importers in over 100 countries worldwide.SALES DIRECTORBANGKOK –FOOD INGREDIENTS / BAKING PRODUCTS UP TO 250K/MONTH ++The Sales Director will report to the Regional Manager in Singapore. The successful candidate will be responsible to direct our client’s sales in Thailand that will include developing key growth sales strategies, tactics and action plans. This will involve the following:Key areas / Responsibilities:Oversee the overall operations of the new business in Thailand, reporting to the head office based overseas.Handling overall responsibility for managing the sales, achieve growth and hitting/exceeding annual sales targetDevelop and execute strategic plan to achieve sales targets and expand our customer baseBuild and maintain strong, long-lasting customer relationshipsPartner with distributors and industrial customers to understand their business needs and objectivesEffectively communicate the value proposition through proposals and presentationsUnderstand category-specific landscapes and trendsLeading the sales team with energy and motivation']","['s:Qualified to degree level, preferably in a food science or related subject of study.8+ years of sales management experience in the food ingredients or confectionery/bakery/food industry.Ability to communicate, present and influence all levels of the organization, including executive and C-levelProven ability to drive the sales process from plan to closeProven ability to position products against competitorsDemonstrable experience as head of sales, developing client-focused, differentiated and achievable solutionsExcellent listening, negotiation and presentation skillsGood verbal and written communications skills in EnglishOur client is offering an industry-leading pay package with a competitive base salary plus on-target earnings and company benefits.Interested candidates, please submit your resume stating your present and expected salary and ref.COUNTRY SALES DIRECTOR – to fax 02 254 5202, or email to Apply Now. Campanella and Associates Recruitment Company LimitedSmart Search is a subsidiary of Campanella and Associates Recruitment Company LimitedFloor 12th(office 3) Major Tower Thonglor141 Sukhumvit 63 (Ekamai), Klongton-Nue, Wattana, Bangkok 10110Website:www.ssrecruitment.com ']","Our client is an international food / confectionery products company headquartered in Europe that produces top quality primary ingredients, semi-finished and finished products for all a large majority of the world’s most popular food companies. With annual revenues exceeding 1.2 Billion Euros, our client has built up an extensive network of distributors and importers in over 100 countries worldwide.SALES DIRECTORBANGKOK –FOOD INGREDIENTS / BAKING PRODUCTS UP TO 250K/MONTH ++The Sales Director will report to the Regional Manager in Singapore. The successful candidate will be responsible to direct our client’s sales in Thailand that will include developing key growth sales strategies, tactics and action plans. This will involve the following:Key areas / Responsibilities:Oversee the overall operations of the new business in Thailand, reporting to the head office based overseas.Handling overall responsibility for managing the sales, achieve growth and hitting/exceeding annual sales targetDevelop and execute strategic plan to achieve sales targets and expand our customer baseBuild and maintain strong, long-lasting customer relationshipsPartner with distributors and industrial customers to understand their business needs and objectivesEffectively communicate the value proposition through proposals and presentationsUnderstand category-specific landscapes and trendsLeading the sales team with energy and motivationQualifications:Qualified to degree level, preferably in a food science or related subject of study.8+ years of sales management experience in the food ingredients or confectionery/bakery/food industry.Ability to communicate, present and influence all levels of the organization, including executive and C-levelProven ability to drive the sales process from plan to closeProven ability to position products against competitorsDemonstrable experience as head of sales, developing client-focused, differentiated and achievable solutionsExcellent listening, negotiation and presentation skillsGood verbal and written communications skills in EnglishOur client is offering an industry-leading pay package with a competitive base salary plus on-target earnings and company benefits.Interested candidates, please submit your resume stating your present and expected salary and ref.COUNTRY SALES DIRECTOR – to fax 02 254 5202, or email to Apply Now. Campanella and Associates Recruitment Company LimitedSmart Search is a subsidiary of Campanella and Associates Recruitment Company LimitedFloor 12th(office 3) Major Tower Thonglor141 Sukhumvit 63 (Ekamai), Klongton-Nue, Wattana, Bangkok 10110Website:www.ssrecruitment.com "
         Sales Executive (Japanese Speaking)        ,"[('sales-cs-business-devpt', 'business-development'), ('manufacturing', 'others'), ('sales-cs-business-devpt', 'account-servicing')]",            Entry Level           ,            2 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['Type of Business: Import&Sales of electric partsSalary Range: 30,000 - 35,000 BahtJob Description:To achieve the sales budget(sales amount & profit)Operation related Purchase Order receiving from CustomerHandling Customer ClaiTo do quotation work from sourcing until propose to customerTo get customer satisfaction']","["":Thai Nationality Female only age 25-30 years old.Bachelor's degree in related field.Good command in English/Japanese will be advantage.Prefer Japanese language Proficiency Test at level N2 upAt least 2 years’ experience in Sales in manufacturing business.Have driving license and own carWorking hour: Monday-Friday 08.30-17.30.Location:SamutprakarnApply from todayAt PA&CA Recruitment Co., Ltd.52 Thaniya Plaza, 23th Fl., Silom Rd., Suriyawongse, Bangrak, BangkokTel no. 02-2312003-5 Fax no. 02-2312006 ""]","Type of Business: Import&Sales of electric partsSalary Range: 30,000 - 35,000 BahtJob Description:To achieve the sales budget(sales amount & profit)Operation related Purchase Order receiving from CustomerHandling Customer ClaiTo do quotation work from sourcing until propose to customerTo get customer satisfactionQualification:Thai Nationality Female only age 25-30 years old.Bachelor's degree in related field.Good command in English/Japanese will be advantage.Prefer Japanese language Proficiency Test at level N2 upAt least 2 years’ experience in Sales in manufacturing business.Have driving license and own carWorking hour: Monday-Friday 08.30-17.30.Location:SamutprakarnApply from todayAt PA&CA Recruitment Co., Ltd.52 Thaniya Plaza, 23th Fl., Silom Rd., Suriyawongse, Bangrak, BangkokTel no. 02-2312003-5 Fax no. 02-2312006 "
         Assistant Business Development Manager        ,"[('sales-cs-business-devpt', 'business-development')]",            Entry Level           ,            1 year experience           ,Salary negotiable,          Full Time         ,[],[],"ResponsibilitiesAssist Business Development Manager in advising insurance and banking clients ondigital transformationUnderstand the scope of each project and determine all necessary tasks in each step of project execution in order to smoothly meet deadline and budgetConduct research to identify new markets and customer needs Assist in business meetings with prospective clients.Monitor, respond and support to find solutions for any issues and problems that might occur in order to manage and limit project risksAssist in preparing sales contracts Keep records of sales, revenue, invoices etc. Deliverexceptional client serviceand develop meaningful relations with our clientsKeep detailed project notes, record meeting minutes, manage and update information within the teamDirectly work with the Business Development Manager RequirementsBachelor Degree in Business, Finance, Economics or a related field At least 1 years of professional work experience in Business Development or Client Management. Insurance and banking background is a plusWell-organized structured thinking and self-motivated with strong interpersonal and communication skillsStrong organizational and time-management abilities Enjoy solving problems, work under pressure and focus on project deadlines Hard working, highly responsible with flexible working hours Eager to learn new things/skills Hard working and highly responsible with flexible working hours Advanced knowledge in MS-Office (Powerpoint, Excel) Good command in written and spoken English, TOEIC score of 550 up Good understanding of data analysis Why Join us?Be part of Thailand’s leading and most innovative Fintech company, merging the latest insurance trends with technologyLearn about insurance and financial products inside out, their pricing factors and approval criteriaUnderstand how to develop successful eCommerce campaigns for the distribution of insurance and financial products from scratchKeep your knowledge up-to-date with company internal courses and external accreditationBig responsibilities and project ownership Fostering of personal growth in a learning and resourceful environment Easy-integration into a highly professional, international and passionate teamCompetitive compensation package Knowledge sharing from the best entrepreneurs in the industry An office in the heart of one of Asia's most international and lively cities  "
"         Sales Executive (Plastic Resin)/30,000-40,000 THB/month Location: near BTS Chongnonsi         ","[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'sales-management'), ('sales-cs-business-devpt', 'sales-administration')]",            Senior level           ,            2 years experience           ,Salary negotiable,"          Full Time, Permanent         ",[],[],"Client business:an integrated chemical industry group developing its business in 26 countries and regions worldwide.Salary: Up to 30,000-40,000Working time: Mon-Fri**If you have direct experience and requirements with our client please contact me 0831796330 (K.Shop)**Job descriptions:Find new customers in Plastics manufacturers, Molders and CompoundersMaintain the relationship with existing customersBuild sales from current customersNegotiate with customers, suppliers, other accompaniesCoorperate and support team members and our management requirementRequirement:Bachelor Degree in any fieldAt least 2 to 3 years of experience in Sales Representative to hand Plastic material in trading companyPossess Driver's licenceNot over 35 years old*All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our PrivacyPolicy,and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visitwww.kellyservices.co.thfor a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know.**********************************Kelly Services Staffing & Recruitment (Thailand) Co., Ltd.(A PERSOLKELLY Company)27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | ThailandContact Person:Norrapat (Shop)Tel:083-179-6330or 02-670-0505Email: Norrapat_taratonrattanakul @ kellyservices.co.th "
         Assistant Business Development Manager/ Business Development Manager (International market)        ,"[('sales-cs-business-devpt', 'business-development'), ('sales-cs-business-devpt', 'channel-distribution'), ('sales-cs-business-devpt', 'sales-administration')]",            Middle level           ,            3 years experience           ,Salary negotiable,"          Full Time, Permanent         ","['ResponsibilitiesAssisting/managing maintaining long-term relationships with overseas based both partners and distributors.Screening potential business deals by analyzing the market, deal requirements, potential and financials as well as evaluate options.Cooperating development ofBusiness Strategy to achieve defined business target& objectives across all product categories.Implementing business modelanddistribution plan for key responsible countries.Working closely with key distributors to provide consumer insights and business development expertise to drive performance.Coordinating with business partners, distributors, andorganizer forexecuting trade and event activation and campaign to serve business objective.Instructing appropriate logistic mode and shipping transaction for business partners, distributors and customers.Able to communicate at different organization levels.']","['BBA or MBA in Marketing, Business Administration or other related fields.At least3 yearsof managerial experience in sales, marketing, OEM,exportsales, business development. InFMCG or consumer products ispreferred.Excellent command of English with TOEIC 500+ scores.Able to work and travel abroad (Minimum 7-12 days/month)Have good interpersonal, presentation and communication skills.Have planning, organizing and problem solving skills and able to provide consultation.Computer proficient, including Microsoft Office.Shortlisted candidates will be notifiedPlease send your complete resume in English, stating expected salary and one recent photo ']","ResponsibilitiesAssisting/managing maintaining long-term relationships with overseas based both partners and distributors.Screening potential business deals by analyzing the market, deal requirements, potential and financials as well as evaluate options.Cooperating development ofBusiness Strategy to achieve defined business target& objectives across all product categories.Implementing business modelanddistribution plan for key responsible countries.Working closely with key distributors to provide consumer insights and business development expertise to drive performance.Coordinating with business partners, distributors, andorganizer forexecuting trade and event activation and campaign to serve business objective.Instructing appropriate logistic mode and shipping transaction for business partners, distributors and customers.Able to communicate at different organization levels.QualificationBBA or MBA in Marketing, Business Administration or other related fields.At least3 yearsof managerial experience in sales, marketing, OEM,exportsales, business development. InFMCG or consumer products ispreferred.Excellent command of English with TOEIC 500+ scores.Able to work and travel abroad (Minimum 7-12 days/month)Have good interpersonal, presentation and communication skills.Have planning, organizing and problem solving skills and able to provide consultation.Computer proficient, including Microsoft Office.Shortlisted candidates will be notifiedPlease send your complete resume in English, stating expected salary and one recent photo "
